sensitivity_case,counts_code,n1,n2,n3,n4,total_tasks,scenario_type,seed_count,method,deadline_ratio,deadline_value,lambda_single,lambda_dual,rho_single,rho_dual,speed_min,speed_max,mean_cmax_2B_original,mean_energy_2B_original,feasible_2B,opt_speed_single_2B,opt_speed_dual_2B,opt_energy_2B,opt_cmax_2B,active_constraints_2B,kkt_pass_2B,infeasible_reason_2B,mean_cmax_3B_original,mean_energy_3B_original,feasible_3B,opt_speed_single_3B,opt_speed_dual_3B,opt_energy_3B,opt_cmax_3B,active_constraints_3B,kkt_pass_3B,infeasible_reason_3B,energy_advantage_2B_minus_3B,recommended_mode,recommendation,recommendation_reason
high_slow_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,1.05,3465.7,0.45,0.55,0.35,0.45,0.6,1.8,3300.666667,15014.333333,1,1.053377,1.107395,14938.950121,3046.073573,none,1,,2285.0,15531.333333,1,1.053378,1.107395,15453.354393,2108.748973,none,1,,-514.404272,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,1.1,3630.733333,0.45,0.55,0.35,0.45,0.6,1.8,3300.666667,15014.333333,1,1.053379,1.107396,14938.950121,3046.070841,none,1,,2285.0,15531.333333,1,1.053378,1.107395,15453.354393,2108.749009,none,1,,-514.404272,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,1.15,3795.766667,0.45,0.55,0.35,0.45,0.6,1.8,3300.666667,15014.333333,1,1.053379,1.107395,14938.950121,3046.071278,none,1,,2285.0,15531.333333,1,1.053378,1.107395,15453.354393,2108.74901,none,1,,-514.404272,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,1.2,3960.8,0.45,0.55,0.35,0.45,0.6,1.8,3300.666667,15014.333333,1,1.053378,1.107395,14938.950121,3046.071579,none,1,,2285.0,15531.333333,1,1.053377,1.107395,15453.354393,2108.749208,none,1,,-514.404272,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,1.25,4125.833333,0.45,0.55,0.35,0.45,0.6,1.8,3300.666667,15014.333333,1,1.053378,1.107395,14938.950121,3046.07178,none,1,,2285.0,15531.333333,1,1.053377,1.107395,15453.354393,2108.749206,none,1,,-514.404272,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,1.3,4290.866667,0.45,0.55,0.35,0.45,0.6,1.8,3300.666667,15014.333333,1,1.053378,1.107395,14938.950121,3046.07193,none,1,,2285.0,15531.333333,1,1.053377,1.107395,15453.354393,2108.749273,none,1,,-514.404272,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,1.35,4455.9,0.45,0.55,0.35,0.45,0.6,1.8,3300.666667,15014.333333,1,1.053378,1.107395,14938.950121,3046.072058,none,1,,2285.0,15531.333333,1,1.053379,1.107396,15453.354393,2108.746972,none,1,,-514.404272,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,1.4,4620.933333,0.45,0.55,0.35,0.45,0.6,1.8,3300.666667,15014.333333,1,1.053378,1.107395,14938.950121,3046.073218,none,1,,2285.0,15531.333333,1,1.053379,1.107396,15453.354393,2108.747042,none,1,,-514.404272,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,1.5,4951.0,0.45,0.55,0.35,0.45,0.6,1.8,3300.666667,15014.333333,1,1.053378,1.107395,14938.950121,3046.073261,none,1,,2285.0,15531.333333,1,1.053379,1.107396,15453.354393,2108.747108,none,1,,-514.404272,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2111,2,1,1,1,5,single_arm_dominant,3,optimized,0.7,1368.733333,0.45,0.55,0.35,0.45,0.6,1.8,1955.333333,7985.666667,1,1.421795,1.438858,8444.670944,1368.733297,deadline,1,,1303.333333,8454.0,1,1.053378,1.107396,8419.966718,1213.147753,none,1,,24.704226,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_slow_penalty,2111,2,1,1,1,5,single_arm_dominant,3,optimized,0.75,1466.5,0.45,0.55,0.35,0.45,0.6,1.8,1955.333333,7985.666667,1,1.323542,1.348295,8227.198265,1466.499947,deadline,1,,1303.333333,8454.0,1,1.053377,1.107395,8419.966718,1213.148514,none,1,,-192.768453,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2111,2,1,1,1,5,single_arm_dominant,3,optimized,0.8,1564.266667,0.45,0.55,0.35,0.45,0.6,1.8,1955.333333,7985.666667,1,1.237167,1.269757,8084.522655,1564.266581,deadline,1,,1303.333333,8454.0,1,1.053377,1.107395,8419.966718,1213.148615,none,1,,-335.444063,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2111,2,1,1,1,5,single_arm_dominant,3,optimized,0.85,1662.033333,0.45,0.55,0.35,0.45,0.6,1.8,1955.333333,7985.666667,1,1.160556,1.201178,7999.526585,1662.033172,deadline,1,,1303.333333,8454.0,1,1.053378,1.107396,8419.966718,1213.147467,none,1,,-420.440134,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2111,2,1,1,1,5,single_arm_dominant,3,optimized,0.9,1759.8,0.45,0.55,0.35,0.45,0.6,1.8,1955.333333,7985.666667,1,1.092078,1.140938,7959.705828,1759.799526,deadline,1,,1303.333333,8454.0,1,1.053378,1.107396,8419.966718,1213.14758,none,1,,-460.260891,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2111,2,1,1,1,5,single_arm_dominant,3,optimized,0.95,1857.566667,0.45,0.55,0.35,0.45,0.6,1.8,1955.333333,7985.666667,1,1.053378,1.107397,7953.518755,1820.030986,none,1,,1303.333333,8454.0,1,1.053378,1.107396,8419.966718,1213.147687,none,1,,-466.447963,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2111,2,1,1,1,5,single_arm_dominant,3,optimized,1.0,1955.333333,0.45,0.55,0.35,0.45,0.6,1.8,1955.333333,7985.666667,1,1.053378,1.107397,7953.518755,1820.030991,none,1,,1303.333333,8454.0,1,1.053378,1.107396,8419.966718,1213.147748,none,1,,-466.447963,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2111,2,1,1,1,5,single_arm_dominant,3,optimized,1.05,2053.1,0.45,0.55,0.35,0.45,0.6,1.8,1955.333333,7985.666667,1,1.053378,1.107396,7953.518755,1820.031833,none,1,,1303.333333,8454.0,1,1.053378,1.107396,8419.966718,1213.147807,none,1,,-466.447963,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2111,2,1,1,1,5,single_arm_dominant,3,optimized,1.1,2150.866667,0.45,0.55,0.35,0.45,0.6,1.8,1955.333333,7985.666667,1,1.053378,1.107396,7953.518755,1820.032167,none,1,,1303.333333,8454.0,1,1.053378,1.107396,8419.966718,1213.147862,none,1,,-466.447963,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2111,2,1,1,1,5,single_arm_dominant,3,optimized,1.15,2248.633333,0.45,0.55,0.35,0.45,0.6,1.8,1955.333333,7985.666667,1,1.053377,1.107395,7953.518755,1820.033052,none,1,,1303.333333,8454.0,1,1.053378,1.107396,8419.966718,1213.147892,none,1,,-466.447963,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2111,2,1,1,1,5,single_arm_dominant,3,optimized,1.2,2346.4,0.45,0.55,0.35,0.45,0.6,1.8,1955.333333,7985.666667,1,1.053377,1.107395,7953.518755,1820.033182,none,1,,1303.333333,8454.0,1,1.053378,1.107396,8419.966718,1213.147919,none,1,,-466.447963,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2111,2,1,1,1,5,single_arm_dominant,3,optimized,1.25,2444.166667,0.45,0.55,0.35,0.45,0.6,1.8,1955.333333,7985.666667,1,1.053378,1.107397,7953.518755,1820.031249,none,1,,1303.333333,8454.0,1,1.053378,1.107396,8419.966718,1213.147933,none,1,,-466.447963,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2111,2,1,1,1,5,single_arm_dominant,3,optimized,1.3,2541.933333,0.45,0.55,0.35,0.45,0.6,1.8,1955.333333,7985.666667,1,1.053378,1.107396,7953.518755,1820.031419,none,1,,1303.333333,8454.0,1,1.053378,1.107396,8419.966718,1213.147953,none,1,,-466.447963,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2111,2,1,1,1,5,single_arm_dominant,3,optimized,1.35,2639.7,0.45,0.55,0.35,0.45,0.6,1.8,1955.333333,7985.666667,1,1.053378,1.107396,7953.518755,1820.031576,none,1,,1303.333333,8454.0,1,1.053378,1.107396,8419.966718,1213.14796,none,1,,-466.447963,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2111,2,1,1,1,5,single_arm_dominant,3,optimized,1.4,2737.466667,0.45,0.55,0.35,0.45,0.6,1.8,1955.333333,7985.666667,1,1.053378,1.107396,7953.518755,1820.031687,none,1,,1303.333333,8454.0,1,1.053378,1.107396,8419.966718,1213.147992,none,1,,-466.447963,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2111,2,1,1,1,5,single_arm_dominant,3,optimized,1.5,2933.0,0.45,0.55,0.35,0.45,0.6,1.8,1955.333333,7985.666667,1,1.053378,1.107396,7953.518755,1820.03183,none,1,,1303.333333,8454.0,1,1.053378,1.107396,8419.966718,1213.148002,none,1,,-466.447963,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2112,2,1,1,2,6,mixed_balanced,3,optimized,0.7,1703.1,0.45,0.55,0.35,0.45,0.6,1.8,2433.0,11829.333333,1,1.420014,1.437233,12486.065066,1703.099969,deadline,1,,1644.333333,12374.0,1,1.053378,1.107396,12317.003544,1522.937623,none,1,,169.061523,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_slow_penalty,2112,2,1,1,2,6,mixed_balanced,3,optimized,0.75,1824.75,0.45,0.55,0.35,0.45,0.6,1.8,2433.0,11829.333333,1,1.321013,1.345885,12166.692256,1824.749954,deadline,1,,1644.333333,12374.0,1,1.053377,1.107395,12317.003544,1522.938453,none,1,,-150.311288,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2112,2,1,1,2,6,mixed_balanced,3,optimized,0.8,1946.4,0.45,0.55,0.35,0.45,0.6,1.8,2433.0,11829.333333,1,1.233796,1.266635,11958.668555,1946.399927,deadline,1,,1644.333333,12374.0,1,1.053378,1.107396,12317.003544,1522.937152,none,1,,-358.334989,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2112,2,1,1,2,6,mixed_balanced,3,optimized,0.85,2068.05,0.45,0.55,0.35,0.45,0.6,1.8,2433.0,11829.333333,1,1.156327,1.197329,11836.505395,2068.049858,deadline,1,,1644.333333,12374.0,1,1.053378,1.107396,12317.003544,1522.937348,none,1,,-480.498148,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2112,2,1,1,2,6,mixed_balanced,3,optimized,0.9,2189.7,0.45,0.55,0.35,0.45,0.6,1.8,2433.0,11829.333333,1,1.086925,1.136399,11781.581988,2189.699537,deadline,1,,1644.333333,12374.0,1,1.053378,1.107396,12317.003544,1522.937476,none,1,,-535.421556,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2112,2,1,1,2,6,mixed_balanced,3,optimized,0.95,2311.35,0.45,0.55,0.35,0.45,0.6,1.8,2433.0,11829.333333,1,1.053378,1.107396,11774.845691,2253.379269,none,1,,1644.333333,12374.0,1,1.053378,1.107396,12317.003544,1522.937582,none,1,,-542.157852,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2112,2,1,1,2,6,mixed_balanced,3,optimized,1.0,2433.0,0.45,0.55,0.35,0.45,0.6,1.8,2433.0,11829.333333,1,1.053378,1.107396,11774.845691,2253.378989,none,1,,1644.333333,12374.0,1,1.053378,1.107395,12317.003544,1522.937647,none,1,,-542.157852,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2112,2,1,1,2,6,mixed_balanced,3,optimized,1.05,2554.65,0.45,0.55,0.35,0.45,0.6,1.8,2433.0,11829.333333,1,1.053377,1.107395,11774.845691,2253.380596,none,1,,1644.333333,12374.0,1,1.053378,1.107395,12317.003544,1522.937706,none,1,,-542.157852,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2112,2,1,1,2,6,mixed_balanced,3,optimized,1.1,2676.3,0.45,0.55,0.35,0.45,0.6,1.8,2433.0,11829.333333,1,1.053377,1.107395,11774.845691,2253.380681,none,1,,1644.333333,12374.0,1,1.053378,1.107395,12317.003544,1522.93774,none,1,,-542.157852,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2112,2,1,1,2,6,mixed_balanced,3,optimized,1.15,2797.95,0.45,0.55,0.35,0.45,0.6,1.8,2433.0,11829.333333,1,1.053379,1.107396,11774.845691,2253.378583,none,1,,1644.333333,12374.0,1,1.053378,1.107395,12317.003544,1522.937775,none,1,,-542.157852,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2112,2,1,1,2,6,mixed_balanced,3,optimized,1.2,2919.6,0.45,0.55,0.35,0.45,0.6,1.8,2433.0,11829.333333,1,1.053378,1.107396,11774.845691,2253.378893,none,1,,1644.333333,12374.0,1,1.053377,1.107395,12317.003544,1522.938265,none,1,,-542.157852,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2112,2,1,1,2,6,mixed_balanced,3,optimized,1.25,3041.25,0.45,0.55,0.35,0.45,0.6,1.8,2433.0,11829.333333,1,1.053378,1.107396,11774.845691,2253.379122,none,1,,1644.333333,12374.0,1,1.053377,1.107395,12317.003544,1522.938274,none,1,,-542.157852,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2112,2,1,1,2,6,mixed_balanced,3,optimized,1.3,3162.9,0.45,0.55,0.35,0.45,0.6,1.8,2433.0,11829.333333,1,1.053378,1.107396,11774.845691,2253.379277,none,1,,1644.333333,12374.0,1,1.053377,1.107395,12317.003544,1522.938298,none,1,,-542.157852,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2112,2,1,1,2,6,mixed_balanced,3,optimized,1.35,3284.55,0.45,0.55,0.35,0.45,0.6,1.8,2433.0,11829.333333,1,1.053378,1.107396,11774.845691,2253.379398,none,1,,1644.333333,12374.0,1,1.053377,1.107395,12317.003544,1522.938291,none,1,,-542.157852,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2112,2,1,1,2,6,mixed_balanced,3,optimized,1.4,3406.2,0.45,0.55,0.35,0.45,0.6,1.8,2433.0,11829.333333,1,1.053378,1.107396,11774.845691,2253.379496,none,1,,1644.333333,12374.0,1,1.053377,1.107395,12317.003544,1522.938296,none,1,,-542.157852,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2112,2,1,1,2,6,mixed_balanced,3,optimized,1.5,3649.5,0.45,0.55,0.35,0.45,0.6,1.8,2433.0,11829.333333,1,1.053378,1.107395,11774.845691,2253.379639,none,1,,1644.333333,12374.0,1,1.053377,1.107395,12317.003544,1522.938302,none,1,,-542.157852,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2121,2,1,2,1,6,mixed_balanced,3,optimized,0.7,1801.1,0.45,0.55,0.35,0.45,0.6,1.8,2573.0,10464.666667,1,1.420101,1.437143,11045.635974,1801.099959,deadline,1,,1746.0,10947.666667,1,1.053378,1.107396,10897.240111,1617.098412,none,1,,148.395863,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_slow_penalty,2121,2,1,2,1,6,mixed_balanced,3,optimized,0.75,1929.75,0.45,0.55,0.35,0.45,0.6,1.8,2573.0,10464.666667,1,1.320986,1.345914,10763.106881,1929.749942,deadline,1,,1746.0,10947.666667,1,1.053377,1.107395,10897.240111,1617.0993,none,1,,-134.133229,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2121,2,1,2,1,6,mixed_balanced,3,optimized,0.8,2058.4,0.45,0.55,0.35,0.45,0.6,1.8,2573.0,10464.666667,1,1.233806,1.266625,10579.081409,2058.399914,deadline,1,,1746.0,10947.666667,1,1.053379,1.107396,10897.240111,1617.097841,none,1,,-318.158701,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2121,2,1,2,1,6,mixed_balanced,3,optimized,0.85,2187.05,0.45,0.55,0.35,0.45,0.6,1.8,2573.0,10464.666667,1,1.15631,1.197346,10471.011344,2187.049835,deadline,1,,1746.0,10947.666667,1,1.053378,1.107396,10897.240111,1617.098092,none,1,,-426.228767,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2121,2,1,2,1,6,mixed_balanced,3,optimized,0.9,2315.7,0.45,0.55,0.35,0.45,0.6,1.8,2573.0,10464.666667,1,1.086921,1.136403,10422.424068,2315.699446,deadline,1,,1746.0,10947.666667,1,1.053378,1.107396,10897.240111,1617.098271,none,1,,-474.816042,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2121,2,1,2,1,6,mixed_balanced,3,optimized,0.95,2444.35,0.45,0.55,0.35,0.45,0.6,1.8,2573.0,10464.666667,1,1.053378,1.107396,10416.464879,2383.043268,none,1,,1746.0,10947.666667,1,1.053378,1.107396,10897.240111,1617.098397,none,1,,-480.775231,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2121,2,1,2,1,6,mixed_balanced,3,optimized,1.0,2573.0,0.45,0.55,0.35,0.45,0.6,1.8,2573.0,10464.666667,1,1.053378,1.107396,10416.464879,2383.042921,none,1,,1746.0,10947.666667,1,1.053378,1.107396,10897.240111,1617.098477,none,1,,-480.775231,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2121,2,1,2,1,6,mixed_balanced,3,optimized,1.05,2701.65,0.45,0.55,0.35,0.45,0.6,1.8,2573.0,10464.666667,1,1.053378,1.107396,10416.464879,2383.043779,none,1,,1746.0,10947.666667,1,1.053378,1.107395,10897.240111,1617.098557,none,1,,-480.775231,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2121,2,1,2,1,6,mixed_balanced,3,optimized,1.1,2830.3,0.45,0.55,0.35,0.45,0.6,1.8,2573.0,10464.666667,1,1.053377,1.107395,10416.464879,2383.044933,none,1,,1746.0,10947.666667,1,1.053378,1.107395,10897.240111,1617.098601,none,1,,-480.775231,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2121,2,1,2,1,6,mixed_balanced,3,optimized,1.15,2958.95,0.45,0.55,0.35,0.45,0.6,1.8,2573.0,10464.666667,1,1.053377,1.107395,10416.464879,2383.045167,none,1,,1746.0,10947.666667,1,1.053378,1.107395,10897.240111,1617.098625,none,1,,-480.775231,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2121,2,1,2,1,6,mixed_balanced,3,optimized,1.2,3087.6,0.45,0.55,0.35,0.45,0.6,1.8,2573.0,10464.666667,1,1.053379,1.107396,10416.464879,2383.042851,none,1,,1746.0,10947.666667,1,1.053378,1.107395,10897.240111,1617.098669,none,1,,-480.775231,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2121,2,1,2,1,6,mixed_balanced,3,optimized,1.25,3216.25,0.45,0.55,0.35,0.45,0.6,1.8,2573.0,10464.666667,1,1.053378,1.107396,10416.464879,2383.043096,none,1,,1746.0,10947.666667,1,1.053378,1.107395,10897.240111,1617.098704,none,1,,-480.775231,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2121,2,1,2,1,6,mixed_balanced,3,optimized,1.3,3344.9,0.45,0.55,0.35,0.45,0.6,1.8,2573.0,10464.666667,1,1.053378,1.107396,10416.464879,2383.043295,none,1,,1746.0,10947.666667,1,1.053378,1.107395,10897.240111,1617.09873,none,1,,-480.775231,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_slow_penalty,2121,2,1,2,1,6,mixed_balanced,3,optimized,1.35,3473.55,0.45,0.55,0.35,0.45,0.6,1.8,2573.0,10464.666667,1,1.053378,1.107396,10416.464879,2383.043445,none,1,,1746.0,10947.666667,1,1.053378,1.107395,10897.240111,1617.098747,none,1,,-480.775231,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
