sensitivity_case,counts_code,deadline_ratio,deadline_value,lambda_single,lambda_dual,rho_single,rho_dual,speed_min,speed_max,mode,feasible,opt_speed_single,opt_speed_dual,opt_energy,opt_cmax,active_constraints,g_single_lower,g_single_upper,g_dual_lower,g_dual_upper,g_deadline,mu_single_lower,mu_single_upper,mu_dual_lower,mu_dual_upper,mu_deadline,stationarity_single_residual,stationarity_dual_residual,stationarity_norm,max_complementarity_error,primal_min,dual_min,kkt_pass,kkt_note
high_fast_penalty,2122,1.4,4314.8,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813551,0.880149,14899.860438,2699.384573,none,0.2135513664,0.9864486336,0.2801489582,0.9198510418,1615.4154271297,0.0,0.0,0.0,0.0,0.0,0.0019743082,-0.0004699573,0.0020294711,0.0,0.2135513664,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2122,1.5,4623.0,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.813552,0.880149,14316.877801,3624.528204,none,0.2135517118,0.9864482882,0.280149201,0.919850799,998.471796009,0.0,0.0,0.0,0.0,0.0,0.0061153142,0.0035625969,0.0070773699,0.0,0.2135517118,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2122,1.5,4623.0,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813551,0.880149,14899.860438,2699.384574,none,0.2135513626,0.9864486374,0.2801489609,0.9198510391,1923.6154258707,0.0,0.0,0.0,0.0,0.0,0.0019255756,-0.0004248361,0.0019718841,0.0,0.2135513626,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,0.7,1454.366667,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,1.422767,1.440324,10809.620278,1454.366654,deadline,0.8227667417,0.3772332583,0.8403241024,0.3596758976,1.24442e-05,0.0,0.0,0.0,0.0,6.4647252432,-0.0241576603,0.0495151288,0.0550939246,8.04483e-05,1.24442e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,0.7,1454.366667,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,1.021545,1.06314,9352.348888,1454.366617,deadline,0.4215454198,0.7784545802,0.4631401897,0.7368598103,4.97524e-05,0.0,0.0,0.0,0.0,2.1097318645,-0.1580463735,0.3423578111,0.377077614,0.0001049643,4.97524e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,0.75,1558.25,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,1.326186,1.347861,10220.17859,1558.249977,deadline,0.7261862074,0.4738137926,0.7478612693,0.4521387307,2.31843e-05,0.0,0.0,0.0,0.0,4.9529070778,-0.0288223461,0.0595443692,0.0661533033,0.0001148297,2.31843e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,0.75,1558.25,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.950348,0.999035,9178.302877,1558.249924,deadline,0.3503480397,0.8496519603,0.3990348743,0.8009651257,7.57427e-05,0.0,0.0,0.0,0.0,1.2791675193,-0.214204359,0.4734283176,0.5196324464,9.68875e-05,7.57427e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,0.8,1662.133333,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,1.241451,1.267457,9768.33385,1662.133307,deadline,0.6414507592,0.5585492408,0.6674567206,0.5325432794,2.58865e-05,0.0,0.0,0.0,0.0,3.7958596385,-0.1188425173,0.2477474073,0.274776858,9.82617e-05,2.58865e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,0.8,1662.133333,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.887733,0.943789,9079.805329,1662.13318,deadline,0.2877329451,0.9122670549,0.3437890288,0.8562109712,0.0001528871,0.0,0.0,0.0,0.0,0.6444141442,-0.1335026822,0.3017902194,0.3300004586,9.85226e-05,0.0001528871,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,0.85,1766.016667,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,1.16647,1.196994,9422.65458,1766.016629,deadline,0.5664704458,0.6335295542,0.5969943124,0.6030056876,3.81152e-05,0.0,0.0,0.0,0.0,2.8954735109,-0.2198857378,0.4630882384,0.5126406677,0.0001103617,3.81152e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,0.85,1766.016667,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.832169,0.895929,9039.514295,1766.016002,deadline,0.2321690957,0.9678309043,0.2959285244,0.9040714756,0.0006644567,0.0,0.0,0.0,0.0,0.1512816995,-0.0791965673,0.1835946048,0.1999476811,0.0001005201,0.0006644567,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,0.9,1869.9,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,1.099646,1.134773,9160.18645,1869.899956,deadline,0.4996462787,0.7003537213,0.5347733194,0.6652266806,4.36903e-05,0.0,0.0,0.0,0.0,2.1845893968,-0.1015984725,0.2163861145,0.2390506225,9.54453e-05,4.36903e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,0.9,1869.9,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813552,0.88015,9036.707031,1803.653,none,0.2135521194,0.9864478806,0.2801496928,0.9198503072,66.2469999238,0.0,0.0,0.0,0.0,0.0,0.010935533,0.0043228841,0.0117589629,0.0,0.2135521194,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,0.95,1973.783333,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,1.039651,1.079589,8963.848905,1973.783275,deadline,0.4396514417,0.7603485583,0.4795892016,0.7204107984,5.8121e-05,0.0,0.0,0.0,0.0,1.615847847,-0.0335749554,0.0724080721,0.0798135736,9.39147e-05,5.8121e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,0.95,1973.783333,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813551,0.88015,9036.707031,1803.653995,none,0.2135513978,0.9864486022,0.2801498462,0.9198501538,170.1293383813,0.0,0.0,0.0,0.0,0.0,0.002247768,0.0052603807,0.0057204952,0.0,0.2135513978,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.0,2077.666667,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.985431,1.03047,8820.718582,2077.666581,deadline,0.3854307489,0.8145692511,0.430470422,0.769529578,8.60814e-05,0.0,0.0,0.0,0.0,1.1554358132,-0.195452569,0.4274548221,0.4700205651,9.94616e-05,8.60814e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.0,2077.666667,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813551,0.88015,9036.707031,1803.654191,none,0.2135513563,0.9864486437,0.2801496408,0.9198503592,274.012475763,0.0,0.0,0.0,0.0,0.0,0.0017487467,0.0040045021,0.0043696856,0.0,0.2135513563,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.05,2181.55,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.936226,0.986423,8720.870856,2181.549873,deadline,0.3362262675,0.8637737325,0.3864227864,0.8135772136,0.0001265491,0.0,0.0,0.0,0.0,0.7790416863,-0.0871708364,0.1935377807,0.2122631086,9.8587e-05,0.0001265491,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.05,2181.55,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813551,0.88015,9036.707031,1803.654293,none,0.2135513381,0.9864486619,0.2801495254,0.9198504746,377.8957067923,0.0,0.0,0.0,0.0,0.0,0.0015298908,0.0032992927,0.0036367428,0.0,0.2135513381,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.1,2285.433333,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.891295,0.946904,8656.581439,2285.433114,deadline,0.2912947683,0.9087052317,0.3469041241,0.8530958759,0.0002188645,0.0,0.0,0.0,0.0,0.4682854794,-0.1466154739,0.3309627417,0.3619840239,0.0001024911,0.0002188645,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.1,2285.433333,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813551,0.880149,9036.707031,1803.654351,none,0.2135513252,0.9864486748,0.2801494659,0.9198505341,481.7789820682,0.0,0.0,0.0,0.0,0.0,0.0013746793,0.0029359418,0.0032418355,0.0,0.2135513252,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.15,2389.316667,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.850124,0.911244,8621.765133,2389.316194,deadline,0.250123765,0.949876235,0.3112441845,0.8887558155,0.0004725267,0.0,0.0,0.0,0.0,0.2096625845,-0.0570534233,0.1311042979,0.1429805233,9.90712e-05,0.0004725267,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.15,2389.316667,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813551,0.880149,9036.707031,1803.654613,none,0.2135511992,0.9864488008,0.280149357,0.919850643,585.6620536841,0.0,0.0,0.0,0.0,0.0,-0.0001429238,0.0022700328,0.0022745276,0.0,0.2135511992,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.2,2493.2,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.813555,0.880158,8611.561209,2489.395372,none,0.2135550639,0.9864449361,0.2801575744,0.9198424256,3.8046276666,0.0,0.0,0.0,0.0,0.0,0.0442003211,0.0500235134,0.0667534289,0.0,0.2135550639,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.2,2493.2,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813552,0.88015,9036.707031,1803.653319,none,0.2135519141,0.9864480859,0.2801496811,0.9198503189,689.5466809194,0.0,0.0,0.0,0.0,0.0,0.0084631441,0.0042511306,0.0094708458,0.0,0.2135519141,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.25,2597.083333,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.813552,0.88015,8611.561208,2489.408817,none,0.2135520347,0.9864479653,0.2801496266,0.9198503734,107.6745162037,0.0,0.0,0.0,0.0,0.0,0.0094486615,0.0037334453,0.0101595185,0.0,0.2135520347,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.25,2597.083333,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813552,0.88015,9036.707031,1803.653429,none,0.2135518572,0.9864481428,0.2801496447,0.9198503553,793.4299044346,0.0,0.0,0.0,0.0,0.0,0.0077783057,0.0040288081,0.0087597566,0.0,0.2135518572,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.3,2700.966667,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.813551,0.88015,8611.561208,2489.409788,none,0.2135514325,0.9864485675,0.2801499496,0.9198500504,211.5568781865,0.0,0.0,0.0,0.0,0.0,0.0025409386,0.0056146433,0.0061628393,0.0,0.2135514325,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.3,2700.966667,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813552,0.88015,9036.707031,1803.653516,none,0.2135518207,0.9864481793,0.280149596,0.919850404,897.3131508784,0.0,0.0,0.0,0.0,0.0,0.007338964,0.003731075,0.0082329407,0.0,0.2135518207,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.35,2804.85,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.813551,0.88015,8611.561208,2489.410101,none,0.2135513723,0.9864486277,0.2801497411,0.9198502589,315.4398992036,0.0,0.0,0.0,0.0,0.0,0.0018503757,0.0044006552,0.0047738513,0.0,0.2135513723,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.35,2804.85,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813552,0.88015,9036.707031,1803.653588,none,0.2135517823,0.9864482177,0.2801495748,0.9198504252,1001.1964123095,0.0,0.0,0.0,0.0,0.0,0.0068771215,0.0036014984,0.0077630916,0.0,0.2135517823,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.4,2908.733333,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.813551,0.88015,8611.561208,2489.410267,none,0.2135513465,0.9864486535,0.2801496154,0.9198503846,419.3230660282,0.0,0.0,0.0,0.0,0.0,0.0015539298,0.0036681914,0.0039837578,0.0,0.2135513465,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.4,2908.733333,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813552,0.88015,9036.707031,1803.653649,none,0.2135517527,0.9864482473,0.28014955,0.91985045,1105.0796846659,0.0,0.0,0.0,0.0,0.0,0.0065204979,0.0034499633,0.0073769329,0.0,0.2135517527,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.5,3116.5,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.813551,0.88015,8611.561208,2489.410403,none,0.213551329,0.986448671,0.2801495046,0.9198504954,627.0895969756,0.0,0.0,0.0,0.0,0.0,0.0013527368,0.0030231132,0.0033119647,0.0,0.213551329,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2211,1.5,3116.5,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813551,0.880149,9036.707031,1803.654761,none,0.2135511656,0.9864488344,0.2801492077,0.9198507923,1312.8452393943,0.0,0.0,0.0,0.0,0.0,-0.0005471481,0.0013575052,0.0014636227,0.0,0.2135511656,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,0.7,1846.833333,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,1.421088,1.438673,16153.733721,1846.833316,deadline,0.8210877406,0.3789122594,0.8386731872,0.3613268128,1.68989e-05,0.0,0.0,0.0,0.0,7.5891477509,0.1441098431,-0.196931367,0.2440278881,0.0001282481,1.68989e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,0.7,1846.833333,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.951199,0.999689,13684.607422,1846.833276,deadline,0.3511992292,0.8488007708,0.3996894195,0.8003105805,5.77738e-05,0.0,0.0,0.0,0.0,1.609291296,0.0595366768,-0.0876820183,0.1059846792,9.29748e-05,5.77738e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,0.75,1978.75,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,1.324179,1.345738,15275.759447,1978.749982,deadline,0.7241788585,0.4758211415,0.7457380559,0.4542619441,1.79871e-05,0.0,0.0,0.0,0.0,5.8042656578,1.0496617624,-1.4454926302,1.7864038624,0.0001044019,1.79871e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,0.75,1978.75,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.883238,0.939825,13531.469626,1978.749868,deadline,0.2832382469,0.9167617531,0.3398245276,0.8601754724,0.0001317304,0.0,0.0,0.0,0.0,0.7521474413,-0.0421181055,0.0635836391,0.0762680403,9.90807e-05,0.0001317304,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,0.8,2110.666667,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,1.23897,1.265016,14604.091645,2110.666641,deadline,0.6389699985,0.5610300015,0.6650158704,0.5349841296,2.52051e-05,0.0,0.0,0.0,0.0,4.4380232283,0.2377948661,-0.3305305289,0.4071815675,0.0001118608,2.52051e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,0.8,2110.666667,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.823279,0.888368,13477.29197,2110.665643,deadline,0.2232793018,0.9767206982,0.2883683157,0.9116316843,0.0010240019,0.0,0.0,0.0,0.0,0.0976928777,-0.0647291852,0.1004917953,0.1195343814,0.0001000377,0.0010240019,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,0.85,2242.583333,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,1.163548,1.194154,14091.597757,2242.583306,deadline,0.5635477835,0.6364522165,0.5941542655,0.6058457345,2.78328e-05,0.0,0.0,0.0,0.0,3.3750049535,0.049339013,-0.0692917638,0.08506284,9.3936e-05,2.78328e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,0.85,2242.583333,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813551,0.880149,13476.177994,2133.637156,none,0.2135512139,0.9864487861,0.2801492224,0.9198507776,108.9461769664,0.0,0.0,0.0,0.0,0.0,4.39954e-05,0.0027710271,0.0027713763,0.0,0.2135512139,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,0.9,2374.5,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,1.09628,1.131521,13703.856006,2374.499956,deadline,0.4962801811,0.7037198189,0.531521411,0.668478589,4.4352e-05,0.0,0.0,0.0,0.0,2.5357117412,0.4975827176,-0.7067835793,0.8643677394,0.0001124639,4.4352e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,0.9,2374.5,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813552,0.88015,13476.177994,2133.635929,none,0.2135517171,0.9864482829,0.2801496739,0.9198503261,240.8640711257,0.0,0.0,0.0,0.0,0.0,0.0077740835,0.0080538928,0.0111938181,0.0,0.2135517171,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,0.95,2506.416667,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,1.035746,1.076021,13415.251364,2506.416616,deadline,0.4357464533,0.7642535467,0.476020548,0.723979452,5.03266e-05,0.0,0.0,0.0,0.0,1.8641877066,-0.0602952759,0.0867673319,0.1056602583,9.38182e-05,5.03266e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,0.95,2506.416667,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813552,0.88015,13476.177994,2133.636296,none,0.2135515913,0.9864484087,0.2801495002,0.9198504998,372.78037061,0.0,0.0,0.0,0.0,0.0,0.0058419418,0.0060218072,0.0083899014,0.0,0.2135515913,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.0,2638.333333,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.981063,1.026416,13206.402422,2638.333262,deadline,0.3810632766,0.8189367234,0.4264162478,0.7735837522,7.08518e-05,0.0,0.0,0.0,0.0,1.3208616634,0.1760071693,-0.2568751498,0.3113894125,9.35854e-05,7.08518e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.0,2638.333333,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813552,0.880149,13476.177994,2133.636421,none,0.2135515421,0.9864484579,0.2801494509,0.9198505491,504.6969120355,0.0,0.0,0.0,0.0,0.0,0.005085209,0.0054448042,0.0074501841,0.0,0.2135515421,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.05,2770.25,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.931305,0.982012,13062.423774,2770.249885,deadline,0.3313051159,0.8686948841,0.3820121936,0.8179878064,0.0001150869,0.0,0.0,0.0,0.0,0.8765727593,0.0417518089,-0.0618961757,0.0746615706,0.000100882,0.0001150869,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.05,2770.25,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813552,0.880149,13476.177994,2133.63651,none,0.2135515108,0.9864484892,0.2801494105,0.9198505895,636.6134902325,0.0,0.0,0.0,0.0,0.0,0.0046056418,0.0049718663,0.0067772701,0.0,0.2135515108,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.1,2902.166667,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.885815,0.942097,12971.728801,2902.166471,deadline,0.2858151631,0.9141848369,0.342097214,0.857902786,0.0001958913,0.0,0.0,0.0,0.0,0.5099063333,-0.1952627491,0.2944851196,0.3533398178,9.98862e-05,0.0001958913,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.1,2902.166667,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813551,0.880149,13476.177994,2133.637178,none,0.2135512072,0.9864487928,0.280149211,0.919850789,768.5294885268,0.0,0.0,0.0,0.0,0.0,-5.94322e-05,0.0026372865,0.0026379561,0.0,0.2135512072,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.15,3034.083333,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.844068,0.906059,12925.188369,3034.082841,deadline,0.2440679463,0.9559320537,0.3060587121,0.8939412879,0.0004925122,0.0,0.0,0.0,0.0,0.2048006726,-0.1280521735,0.1967358726,0.2347389246,0.0001008668,0.0004925122,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.15,3034.083333,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813551,0.880149,13476.177994,2133.637178,none,0.2135512131,0.9864487869,0.2801492016,0.9198507984,900.4461551684,0.0,0.0,0.0,0.0,0.0,3.21004e-05,0.0025282114,0.0025284151,0.0,0.2135512131,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.2,3166.0,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.813552,0.88015,12914.806332,3137.816799,none,0.2135516478,0.9864483522,0.2801495739,0.9198504261,28.1832010259,0.0,0.0,0.0,0.0,0.0,0.0064306681,0.0065964474,0.0092123075,0.0,0.2135516478,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.2,3166.0,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813551,0.880149,13476.177994,2133.637191,none,0.2135512098,0.9864487902,0.2801491934,0.9198508066,1032.3628085374,0.0,0.0,0.0,0.0,0.0,-1.85607e-05,0.0024316666,0.0024317375,0.0,0.2135512098,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.25,3297.916667,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.813551,0.880149,12914.806332,3137.817441,none,0.2135514799,0.9864485201,0.2801493957,0.9198506043,160.0992252492,0.0,0.0,0.0,0.0,0.0,0.0039588181,0.0045990989,0.0060682742,0.0,0.2135514799,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.25,3297.916667,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813551,0.880149,13476.177994,2133.63718,none,0.2135512166,0.9864487834,0.2801491943,0.9198508057,1164.279486532,0.0,0.0,0.0,0.0,0.0,8.46446e-05,0.002442547,0.0024440132,0.0,0.2135512166,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.3,3429.833333,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.813552,0.88015,12914.806332,3137.816123,none,0.2135518061,0.9864481939,0.2801497901,0.9198502099,292.0172105279,0.0,0.0,0.0,0.0,0.0,0.0087609582,0.009021093,0.0125751543,0.0,0.2135518061,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.3,3429.833333,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813551,0.880149,13476.177994,2133.637206,none,0.2135512094,0.9864487906,0.2801491792,0.9198508208,1296.1961271313,0.0,0.0,0.0,0.0,0.0,-2.50734e-05,0.0022656606,0.0022657993,0.0,0.2135512094,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.35,3561.75,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.813552,0.88015,12914.806332,3137.816658,none,0.2135516777,0.9864483223,0.2801496238,0.9198503762,423.9333419099,0.0,0.0,0.0,0.0,0.0,0.0068699014,0.0071566586,0.0099203481,0.0,0.2135516777,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.35,3561.75,0.35,0.45,0.5,0.6,0.6,1.8,3B,1,0.813551,0.880149,13476.177994,2133.637208,none,0.21355121,0.98644879,0.2801491767,0.9198508233,1428.1127922794,0.0,0.0,0.0,0.0,0.0,-1.60119e-05,0.0022369908,0.0022370481,0.0,0.21355121,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_fast_penalty,2212,1.4,3693.666667,0.35,0.45,0.5,0.6,0.6,1.8,2B,1,0.813552,0.88015,12914.806332,3137.816955,none,0.2135516099,0.9864483901,0.2801495259,0.9198504741,555.8497112965,0.0,0.0,0.0,0.0,0.0,0.0058719553,0.0060590719,0.0084375477,0.0,0.2135516099,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
