counts_code,scenario_type,total_tasks,n1,n2,n3,n4,lambda,lambda_label,activation_cost_K,eta_T_percent,eta_E_percent,base_score_without_cost,activation_cost_factor_phi,activation_penalty,adjusted_score_with_cost,recommendation_with_cost
2211,single_arm_dominant,6,2,2,1,1,0.5,0_5,12,27.5,4.94,25.03,1.1259,13.51,11.52,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,0.5,0_5,15,27.5,4.94,25.03,1.1259,16.89,8.14,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,0.5,0_5,20,27.5,4.94,25.03,1.1259,22.52,2.51,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,0.5,0_5,25,27.5,4.94,25.03,1.1259,28.15,-3.12,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,1,1,0,27.5,4.94,22.56,1.1259,0.0,22.56,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,1,1,2,27.5,4.94,22.56,1.1259,2.25,20.31,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,1,1,4,27.5,4.94,22.56,1.1259,4.5,18.06,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,1,1,6,27.5,4.94,22.56,1.1259,6.76,15.8,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,1,1,8,27.5,4.94,22.56,1.1259,9.01,13.55,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,1,1,10,27.5,4.94,22.56,1.1259,11.26,11.3,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,1,1,12,27.5,4.94,22.56,1.1259,13.51,9.05,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,1,1,15,27.5,4.94,22.56,1.1259,16.89,5.67,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,1,1,20,27.5,4.94,22.56,1.1259,22.52,0.04,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,1,1,25,27.5,4.94,22.56,1.1259,28.15,-5.59,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,2,2,0,27.5,4.94,17.62,1.1259,0.0,17.62,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,2,2,2,27.5,4.94,17.62,1.1259,2.25,15.37,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,2,2,4,27.5,4.94,17.62,1.1259,4.5,13.12,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,2,2,6,27.5,4.94,17.62,1.1259,6.76,10.86,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,2,2,8,27.5,4.94,17.62,1.1259,9.01,8.61,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,2,2,10,27.5,4.94,17.62,1.1259,11.26,6.36,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,2,2,12,27.5,4.94,17.62,1.1259,13.51,4.11,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,2,2,15,27.5,4.94,17.62,1.1259,16.89,0.73,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,2,2,20,27.5,4.94,17.62,1.1259,22.52,-4.9,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,2,2,25,27.5,4.94,17.62,1.1259,28.15,-10.53,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,3,3,0,27.5,4.94,12.68,1.1259,0.0,12.68,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,3,3,2,27.5,4.94,12.68,1.1259,2.25,10.43,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,3,3,4,27.5,4.94,12.68,1.1259,4.5,8.18,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,3,3,6,27.5,4.94,12.68,1.1259,6.76,5.92,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,3,3,8,27.5,4.94,12.68,1.1259,9.01,3.67,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,3,3,10,27.5,4.94,12.68,1.1259,11.26,1.42,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,3,3,12,27.5,4.94,12.68,1.1259,13.51,-0.83,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,3,3,15,27.5,4.94,12.68,1.1259,16.89,-4.21,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,3,3,20,27.5,4.94,12.68,1.1259,22.52,-9.84,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,3,3,25,27.5,4.94,12.68,1.1259,28.15,-15.47,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,4,4,0,27.5,4.94,7.74,1.1259,0.0,7.74,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,4,4,2,27.5,4.94,7.74,1.1259,2.25,5.49,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,4,4,4,27.5,4.94,7.74,1.1259,4.5,3.24,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,4,4,6,27.5,4.94,7.74,1.1259,6.76,0.98,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,4,4,8,27.5,4.94,7.74,1.1259,9.01,-1.27,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,4,4,10,27.5,4.94,7.74,1.1259,11.26,-3.52,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,4,4,12,27.5,4.94,7.74,1.1259,13.51,-5.77,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,4,4,15,27.5,4.94,7.74,1.1259,16.89,-9.15,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,4,4,20,27.5,4.94,7.74,1.1259,22.52,-14.78,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,4,4,25,27.5,4.94,7.74,1.1259,28.15,-20.41,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,5,5,0,27.5,4.94,2.8,1.1259,0.0,2.8,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,5,5,2,27.5,4.94,2.8,1.1259,2.25,0.55,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,5,5,4,27.5,4.94,2.8,1.1259,4.5,-1.7,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,5,5,6,27.5,4.94,2.8,1.1259,6.76,-3.96,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,5,5,8,27.5,4.94,2.8,1.1259,9.01,-6.21,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,5,5,10,27.5,4.94,2.8,1.1259,11.26,-8.46,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,5,5,12,27.5,4.94,2.8,1.1259,13.51,-10.71,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,5,5,15,27.5,4.94,2.8,1.1259,16.89,-14.09,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,5,5,20,27.5,4.94,2.8,1.1259,22.52,-19.72,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,5,5,25,27.5,4.94,2.8,1.1259,28.15,-25.35,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,6,6,0,27.5,4.94,-2.14,1.1259,0.0,-2.14,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,6,6,2,27.5,4.94,-2.14,1.1259,2.25,-4.39,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,6,6,4,27.5,4.94,-2.14,1.1259,4.5,-6.64,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,6,6,6,27.5,4.94,-2.14,1.1259,6.76,-8.9,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,6,6,8,27.5,4.94,-2.14,1.1259,9.01,-11.15,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,6,6,10,27.5,4.94,-2.14,1.1259,11.26,-13.4,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,6,6,12,27.5,4.94,-2.14,1.1259,13.51,-15.65,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,6,6,15,27.5,4.94,-2.14,1.1259,16.89,-19.03,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,6,6,20,27.5,4.94,-2.14,1.1259,22.52,-24.66,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,6,6,25,27.5,4.94,-2.14,1.1259,28.15,-30.29,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,8,8,0,27.5,4.94,-12.02,1.1259,0.0,-12.02,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,8,8,2,27.5,4.94,-12.02,1.1259,2.25,-14.27,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,8,8,4,27.5,4.94,-12.02,1.1259,4.5,-16.52,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,8,8,6,27.5,4.94,-12.02,1.1259,6.76,-18.78,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,8,8,8,27.5,4.94,-12.02,1.1259,9.01,-21.03,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,8,8,10,27.5,4.94,-12.02,1.1259,11.26,-23.28,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,8,8,12,27.5,4.94,-12.02,1.1259,13.51,-25.53,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,8,8,15,27.5,4.94,-12.02,1.1259,16.89,-28.91,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,8,8,20,27.5,4.94,-12.02,1.1259,22.52,-34.54,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,8,8,25,27.5,4.94,-12.02,1.1259,28.15,-40.17,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,10,10,0,27.5,4.94,-21.9,1.1259,0.0,-21.9,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,10,10,2,27.5,4.94,-21.9,1.1259,2.25,-24.15,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,10,10,4,27.5,4.94,-21.9,1.1259,4.5,-26.4,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,10,10,6,27.5,4.94,-21.9,1.1259,6.76,-28.66,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,10,10,8,27.5,4.94,-21.9,1.1259,9.01,-30.91,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,10,10,10,27.5,4.94,-21.9,1.1259,11.26,-33.16,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,10,10,12,27.5,4.94,-21.9,1.1259,13.51,-35.41,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,10,10,15,27.5,4.94,-21.9,1.1259,16.89,-38.79,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,10,10,20,27.5,4.94,-21.9,1.1259,22.52,-44.42,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,10,10,25,27.5,4.94,-21.9,1.1259,28.15,-50.05,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,15,15,0,27.5,4.94,-46.6,1.1259,0.0,-46.6,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,15,15,2,27.5,4.94,-46.6,1.1259,2.25,-48.85,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,15,15,4,27.5,4.94,-46.6,1.1259,4.5,-51.1,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,15,15,6,27.5,4.94,-46.6,1.1259,6.76,-53.36,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,15,15,8,27.5,4.94,-46.6,1.1259,9.01,-55.61,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,15,15,10,27.5,4.94,-46.6,1.1259,11.26,-57.86,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,15,15,12,27.5,4.94,-46.6,1.1259,13.51,-60.11,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,15,15,15,27.5,4.94,-46.6,1.1259,16.89,-63.49,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,15,15,20,27.5,4.94,-46.6,1.1259,22.52,-69.12,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,15,15,25,27.5,4.94,-46.6,1.1259,28.15,-74.75,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,0.5,0_5,0,31.99,4.36,29.81,1.1705,0.0,29.81,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,0.5,0_5,2,31.99,4.36,29.81,1.1705,2.34,27.47,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,0.5,0_5,4,31.99,4.36,29.81,1.1705,4.68,25.13,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,0.5,0_5,6,31.99,4.36,29.81,1.1705,7.02,22.79,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,0.5,0_5,8,31.99,4.36,29.81,1.1705,9.36,20.45,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,0.5,0_5,10,31.99,4.36,29.81,1.1705,11.7,18.11,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,0.5,0_5,12,31.99,4.36,29.81,1.1705,14.05,15.76,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,0.5,0_5,15,31.99,4.36,29.81,1.1705,17.56,12.25,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,0.5,0_5,20,31.99,4.36,29.81,1.1705,23.41,6.4,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,0.5,0_5,25,31.99,4.36,29.81,1.1705,29.26,0.55,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,1,1,0,31.99,4.36,27.63,1.1705,0.0,27.63,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,1,1,2,31.99,4.36,27.63,1.1705,2.34,25.29,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,1,1,4,31.99,4.36,27.63,1.1705,4.68,22.95,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,1,1,6,31.99,4.36,27.63,1.1705,7.02,20.61,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,1,1,8,31.99,4.36,27.63,1.1705,9.36,18.27,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,1,1,10,31.99,4.36,27.63,1.1705,11.7,15.93,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,1,1,12,31.99,4.36,27.63,1.1705,14.05,13.58,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,1,1,15,31.99,4.36,27.63,1.1705,17.56,10.07,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,1,1,20,31.99,4.36,27.63,1.1705,23.41,4.22,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,1,1,25,31.99,4.36,27.63,1.1705,29.26,-1.63,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,2,2,0,31.99,4.36,23.27,1.1705,0.0,23.27,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,2,2,2,31.99,4.36,23.27,1.1705,2.34,20.93,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,2,2,4,31.99,4.36,23.27,1.1705,4.68,18.59,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,2,2,6,31.99,4.36,23.27,1.1705,7.02,16.25,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,2,2,8,31.99,4.36,23.27,1.1705,9.36,13.91,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,2,2,10,31.99,4.36,23.27,1.1705,11.7,11.57,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,2,2,12,31.99,4.36,23.27,1.1705,14.05,9.22,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,2,2,15,31.99,4.36,23.27,1.1705,17.56,5.71,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,2,2,20,31.99,4.36,23.27,1.1705,23.41,-0.14,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,2,2,25,31.99,4.36,23.27,1.1705,29.26,-5.99,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,3,3,0,31.99,4.36,18.91,1.1705,0.0,18.91,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,3,3,2,31.99,4.36,18.91,1.1705,2.34,16.57,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,3,3,4,31.99,4.36,18.91,1.1705,4.68,14.23,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,3,3,6,31.99,4.36,18.91,1.1705,7.02,11.89,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,3,3,8,31.99,4.36,18.91,1.1705,9.36,9.55,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,3,3,10,31.99,4.36,18.91,1.1705,11.7,7.21,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,3,3,12,31.99,4.36,18.91,1.1705,14.05,4.86,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,3,3,15,31.99,4.36,18.91,1.1705,17.56,1.35,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,3,3,20,31.99,4.36,18.91,1.1705,23.41,-4.5,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,3,3,25,31.99,4.36,18.91,1.1705,29.26,-10.35,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,4,4,0,31.99,4.36,14.55,1.1705,0.0,14.55,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,4,4,2,31.99,4.36,14.55,1.1705,2.34,12.21,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,4,4,4,31.99,4.36,14.55,1.1705,4.68,9.87,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,4,4,6,31.99,4.36,14.55,1.1705,7.02,7.53,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,4,4,8,31.99,4.36,14.55,1.1705,9.36,5.19,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,4,4,10,31.99,4.36,14.55,1.1705,11.7,2.85,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,4,4,12,31.99,4.36,14.55,1.1705,14.05,0.5,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,4,4,15,31.99,4.36,14.55,1.1705,17.56,-3.01,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,4,4,20,31.99,4.36,14.55,1.1705,23.41,-8.86,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,4,4,25,31.99,4.36,14.55,1.1705,29.26,-14.71,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,5,5,0,31.99,4.36,10.19,1.1705,0.0,10.19,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,5,5,2,31.99,4.36,10.19,1.1705,2.34,7.85,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,5,5,4,31.99,4.36,10.19,1.1705,4.68,5.51,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,5,5,6,31.99,4.36,10.19,1.1705,7.02,3.17,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,5,5,8,31.99,4.36,10.19,1.1705,9.36,0.83,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,5,5,10,31.99,4.36,10.19,1.1705,11.7,-1.51,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,5,5,12,31.99,4.36,10.19,1.1705,14.05,-3.86,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,5,5,15,31.99,4.36,10.19,1.1705,17.56,-7.37,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,5,5,20,31.99,4.36,10.19,1.1705,23.41,-13.22,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,5,5,25,31.99,4.36,10.19,1.1705,29.26,-19.07,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,6,6,0,31.99,4.36,5.83,1.1705,0.0,5.83,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,6,6,2,31.99,4.36,5.83,1.1705,2.34,3.49,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,6,6,4,31.99,4.36,5.83,1.1705,4.68,1.15,recommend_3arm
2212,single_arm_dominant,7,2,2,1,2,6,6,6,31.99,4.36,5.83,1.1705,7.02,-1.19,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,6,6,8,31.99,4.36,5.83,1.1705,9.36,-3.53,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,6,6,10,31.99,4.36,5.83,1.1705,11.7,-5.87,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,6,6,12,31.99,4.36,5.83,1.1705,14.05,-8.22,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,6,6,15,31.99,4.36,5.83,1.1705,17.56,-11.73,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,6,6,20,31.99,4.36,5.83,1.1705,23.41,-17.58,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,6,6,25,31.99,4.36,5.83,1.1705,29.26,-23.43,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,8,8,0,31.99,4.36,-2.89,1.1705,0.0,-2.89,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,8,8,2,31.99,4.36,-2.89,1.1705,2.34,-5.23,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,8,8,4,31.99,4.36,-2.89,1.1705,4.68,-7.57,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,8,8,6,31.99,4.36,-2.89,1.1705,7.02,-9.91,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,8,8,8,31.99,4.36,-2.89,1.1705,9.36,-12.25,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,8,8,10,31.99,4.36,-2.89,1.1705,11.7,-14.59,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,8,8,12,31.99,4.36,-2.89,1.1705,14.05,-16.94,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,8,8,15,31.99,4.36,-2.89,1.1705,17.56,-20.45,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,8,8,20,31.99,4.36,-2.89,1.1705,23.41,-26.3,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,8,8,25,31.99,4.36,-2.89,1.1705,29.26,-32.15,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,10,10,0,31.99,4.36,-11.61,1.1705,0.0,-11.61,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,10,10,2,31.99,4.36,-11.61,1.1705,2.34,-13.95,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,10,10,4,31.99,4.36,-11.61,1.1705,4.68,-16.29,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,10,10,6,31.99,4.36,-11.61,1.1705,7.02,-18.63,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,10,10,8,31.99,4.36,-11.61,1.1705,9.36,-20.97,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,10,10,10,31.99,4.36,-11.61,1.1705,11.7,-23.31,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,10,10,12,31.99,4.36,-11.61,1.1705,14.05,-25.66,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,10,10,15,31.99,4.36,-11.61,1.1705,17.56,-29.17,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,10,10,20,31.99,4.36,-11.61,1.1705,23.41,-35.02,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,10,10,25,31.99,4.36,-11.61,1.1705,29.26,-40.87,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,15,15,0,31.99,4.36,-33.41,1.1705,0.0,-33.41,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,15,15,2,31.99,4.36,-33.41,1.1705,2.34,-35.75,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,15,15,4,31.99,4.36,-33.41,1.1705,4.68,-38.09,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,15,15,6,31.99,4.36,-33.41,1.1705,7.02,-40.43,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,15,15,8,31.99,4.36,-33.41,1.1705,9.36,-42.77,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,15,15,10,31.99,4.36,-33.41,1.1705,11.7,-45.11,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,15,15,12,31.99,4.36,-33.41,1.1705,14.05,-47.46,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,15,15,15,31.99,4.36,-33.41,1.1705,17.56,-50.97,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,15,15,20,31.99,4.36,-33.41,1.1705,23.41,-56.82,recommend_2arm
2212,single_arm_dominant,7,2,2,1,2,15,15,25,31.99,4.36,-33.41,1.1705,29.26,-62.67,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,0.5,0_5,0,32.01,4.72,29.65,1.1613,0.0,29.65,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,0.5,0_5,2,32.01,4.72,29.65,1.1613,2.32,27.33,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,0.5,0_5,4,32.01,4.72,29.65,1.1613,4.65,25.0,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,0.5,0_5,6,32.01,4.72,29.65,1.1613,6.97,22.68,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,0.5,0_5,8,32.01,4.72,29.65,1.1613,9.29,20.36,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,0.5,0_5,10,32.01,4.72,29.65,1.1613,11.61,18.04,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,0.5,0_5,12,32.01,4.72,29.65,1.1613,13.94,15.71,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,0.5,0_5,15,32.01,4.72,29.65,1.1613,17.42,12.23,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,0.5,0_5,20,32.01,4.72,29.65,1.1613,23.23,6.42,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,0.5,0_5,25,32.01,4.72,29.65,1.1613,29.03,0.62,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,1,1,0,32.01,4.72,27.29,1.1613,0.0,27.29,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,1,1,2,32.01,4.72,27.29,1.1613,2.32,24.97,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,1,1,4,32.01,4.72,27.29,1.1613,4.65,22.64,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,1,1,6,32.01,4.72,27.29,1.1613,6.97,20.32,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,1,1,8,32.01,4.72,27.29,1.1613,9.29,18.0,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,1,1,10,32.01,4.72,27.29,1.1613,11.61,15.68,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,1,1,12,32.01,4.72,27.29,1.1613,13.94,13.35,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,1,1,15,32.01,4.72,27.29,1.1613,17.42,9.87,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,1,1,20,32.01,4.72,27.29,1.1613,23.23,4.06,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,1,1,25,32.01,4.72,27.29,1.1613,29.03,-1.74,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,2,2,0,32.01,4.72,22.57,1.1613,0.0,22.57,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,2,2,2,32.01,4.72,22.57,1.1613,2.32,20.25,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,2,2,4,32.01,4.72,22.57,1.1613,4.65,17.92,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,2,2,6,32.01,4.72,22.57,1.1613,6.97,15.6,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,2,2,8,32.01,4.72,22.57,1.1613,9.29,13.28,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,2,2,10,32.01,4.72,22.57,1.1613,11.61,10.96,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,2,2,12,32.01,4.72,22.57,1.1613,13.94,8.63,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,2,2,15,32.01,4.72,22.57,1.1613,17.42,5.15,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,2,2,20,32.01,4.72,22.57,1.1613,23.23,-0.66,recommend_2arm
