counts_code,scenario_type,total_tasks,n1,n2,n3,n4,lambda,lambda_label,gamma,sample_count,mean_eta_T_percent,std_eta_T_percent,mean_eta_E_percent,std_eta_E_percent,mean_score,std_score,robust_score,robust_recommendation,model_note
1121,dual_arm_dominant,5,1,1,2,1,15,15,1,3,29.14,6.29,4.46,0.36,-37.82,11.5,-49.32,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,15,15,1.5,3,29.14,6.29,4.46,0.36,-37.82,11.5,-55.07,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,15,15,2,3,29.14,6.29,4.46,0.36,-37.82,11.5,-60.82,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,0.5,0_5,0,3,23.91,5.6,3.7,0.05,22.06,5.6,22.06,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,0.5,0_5,0.5,3,23.91,5.6,3.7,0.05,22.06,5.6,19.26,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,0.5,0_5,1,3,23.91,5.6,3.7,0.05,22.06,5.6,16.46,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,0.5,0_5,1.5,3,23.91,5.6,3.7,0.05,22.06,5.6,13.65,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,0.5,0_5,2,3,23.91,5.6,3.7,0.05,22.06,5.6,10.85,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,1,1,0,3,23.91,5.6,3.7,0.05,20.2,5.61,20.2,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,1,1,0.5,3,23.91,5.6,3.7,0.05,20.2,5.61,17.4,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,1,1,1,3,23.91,5.6,3.7,0.05,20.2,5.61,14.6,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,1,1,1.5,3,23.91,5.6,3.7,0.05,20.2,5.61,11.8,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,1,1,2,3,23.91,5.6,3.7,0.05,20.2,5.61,8.99,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,2,2,0,3,23.91,5.6,3.7,0.05,16.5,5.61,16.5,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,2,2,0.5,3,23.91,5.6,3.7,0.05,16.5,5.61,13.69,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,2,2,1,3,23.91,5.6,3.7,0.05,16.5,5.61,10.89,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,2,2,1.5,3,23.91,5.6,3.7,0.05,16.5,5.61,8.08,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,2,2,2,3,23.91,5.6,3.7,0.05,16.5,5.61,5.27,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,3,3,0,3,23.91,5.6,3.7,0.05,12.79,5.62,12.79,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,3,3,0.5,3,23.91,5.6,3.7,0.05,12.79,5.62,9.98,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,3,3,1,3,23.91,5.6,3.7,0.05,12.79,5.62,7.17,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,3,3,1.5,3,23.91,5.6,3.7,0.05,12.79,5.62,4.36,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,3,3,2,3,23.91,5.6,3.7,0.05,12.79,5.62,1.55,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,4,4,0,3,23.91,5.6,3.7,0.05,9.09,5.63,9.09,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,4,4,0.5,3,23.91,5.6,3.7,0.05,9.09,5.63,6.27,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,4,4,1,3,23.91,5.6,3.7,0.05,9.09,5.63,3.46,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,4,4,1.5,3,23.91,5.6,3.7,0.05,9.09,5.63,0.64,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,4,4,2,3,23.91,5.6,3.7,0.05,9.09,5.63,-2.17,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,5,5,0,3,23.91,5.6,3.7,0.05,5.38,5.64,5.38,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,5,5,0.5,3,23.91,5.6,3.7,0.05,5.38,5.64,2.57,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,5,5,1,3,23.91,5.6,3.7,0.05,5.38,5.64,-0.25,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,5,5,1.5,3,23.91,5.6,3.7,0.05,5.38,5.64,-3.07,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,5,5,2,3,23.91,5.6,3.7,0.05,5.38,5.64,-5.89,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,6,6,0,3,23.91,5.6,3.7,0.05,1.68,5.65,1.68,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,6,6,0.5,3,23.91,5.6,3.7,0.05,1.68,5.65,-1.14,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,6,6,1,3,23.91,5.6,3.7,0.05,1.68,5.65,-3.97,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,6,6,1.5,3,23.91,5.6,3.7,0.05,1.68,5.65,-6.79,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,6,6,2,3,23.91,5.6,3.7,0.05,1.68,5.65,-9.62,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,8,8,0,3,23.91,5.6,3.7,0.05,-5.73,5.67,-5.73,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,8,8,0.5,3,23.91,5.6,3.7,0.05,-5.73,5.67,-8.56,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,8,8,1,3,23.91,5.6,3.7,0.05,-5.73,5.67,-11.4,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,8,8,1.5,3,23.91,5.6,3.7,0.05,-5.73,5.67,-14.23,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,8,8,2,3,23.91,5.6,3.7,0.05,-5.73,5.67,-17.07,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,10,10,0,3,23.91,5.6,3.7,0.05,-13.14,5.69,-13.14,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,10,10,0.5,3,23.91,5.6,3.7,0.05,-13.14,5.69,-15.99,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,10,10,1,3,23.91,5.6,3.7,0.05,-13.14,5.69,-18.83,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,10,10,1.5,3,23.91,5.6,3.7,0.05,-13.14,5.69,-21.68,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,10,10,2,3,23.91,5.6,3.7,0.05,-13.14,5.69,-24.52,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,15,15,0,3,23.91,5.6,3.7,0.05,-31.67,5.76,-31.67,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,15,15,0.5,3,23.91,5.6,3.7,0.05,-31.67,5.76,-34.54,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,15,15,1,3,23.91,5.6,3.7,0.05,-31.67,5.76,-37.42,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,15,15,1.5,3,23.91,5.6,3.7,0.05,-31.67,5.76,-40.3,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1122,dual_arm_dominant,6,1,1,2,2,15,15,2,3,23.91,5.6,3.7,0.05,-31.67,5.76,-43.18,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,0.5,0_5,0,3,35.27,4.55,4.88,0.57,32.83,4.82,32.83,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,0.5,0_5,0.5,3,35.27,4.55,4.88,0.57,32.83,4.82,30.42,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,0.5,0_5,1,3,35.27,4.55,4.88,0.57,32.83,4.82,28.01,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,0.5,0_5,1.5,3,35.27,4.55,4.88,0.57,32.83,4.82,25.6,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,0.5,0_5,2,3,35.27,4.55,4.88,0.57,32.83,4.82,23.19,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,1,1,0,3,35.27,4.55,4.88,0.57,30.39,5.09,30.39,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,1,1,0.5,3,35.27,4.55,4.88,0.57,30.39,5.09,27.84,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,1,1,1,3,35.27,4.55,4.88,0.57,30.39,5.09,25.3,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,1,1,1.5,3,35.27,4.55,4.88,0.57,30.39,5.09,22.75,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,1,1,2,3,35.27,4.55,4.88,0.57,30.39,5.09,20.21,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,2,2,0,3,35.27,4.55,4.88,0.57,25.51,5.64,25.51,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,2,2,0.5,3,35.27,4.55,4.88,0.57,25.51,5.64,22.69,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,2,2,1,3,35.27,4.55,4.88,0.57,25.51,5.64,19.87,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,2,2,1.5,3,35.27,4.55,4.88,0.57,25.51,5.64,17.05,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,2,2,2,3,35.27,4.55,4.88,0.57,25.51,5.64,14.23,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,3,3,0,3,35.27,4.55,4.88,0.57,20.63,6.19,20.63,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,3,3,0.5,3,35.27,4.55,4.88,0.57,20.63,6.19,17.53,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,3,3,1,3,35.27,4.55,4.88,0.57,20.63,6.19,14.44,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,3,3,1.5,3,35.27,4.55,4.88,0.57,20.63,6.19,11.34,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,3,3,2,3,35.27,4.55,4.88,0.57,20.63,6.19,8.25,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,4,4,0,3,35.27,4.55,4.88,0.57,15.74,6.74,15.74,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,4,4,0.5,3,35.27,4.55,4.88,0.57,15.74,6.74,12.37,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,4,4,1,3,35.27,4.55,4.88,0.57,15.74,6.74,9.0,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,4,4,1.5,3,35.27,4.55,4.88,0.57,15.74,6.74,5.63,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,4,4,2,3,35.27,4.55,4.88,0.57,15.74,6.74,2.25,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,5,5,0,3,35.27,4.55,4.88,0.57,10.86,7.3,10.86,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,5,5,0.5,3,35.27,4.55,4.88,0.57,10.86,7.3,7.21,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,5,5,1,3,35.27,4.55,4.88,0.57,10.86,7.3,3.56,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,5,5,1.5,3,35.27,4.55,4.88,0.57,10.86,7.3,-0.09,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,5,5,2,3,35.27,4.55,4.88,0.57,10.86,7.3,-3.74,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,6,6,0,3,35.27,4.55,4.88,0.57,5.98,7.86,5.98,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,6,6,0.5,3,35.27,4.55,4.88,0.57,5.98,7.86,2.05,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,6,6,1,3,35.27,4.55,4.88,0.57,5.98,7.86,-1.88,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,6,6,1.5,3,35.27,4.55,4.88,0.57,5.98,7.86,-5.81,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,6,6,2,3,35.27,4.55,4.88,0.57,5.98,7.86,-9.74,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,8,8,0,3,35.27,4.55,4.88,0.57,-3.78,8.98,-3.78,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,8,8,0.5,3,35.27,4.55,4.88,0.57,-3.78,8.98,-8.27,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,8,8,1,3,35.27,4.55,4.88,0.57,-3.78,8.98,-12.76,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,8,8,1.5,3,35.27,4.55,4.88,0.57,-3.78,8.98,-17.25,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,8,8,2,3,35.27,4.55,4.88,0.57,-3.78,8.98,-21.74,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,10,10,0,3,35.27,4.55,4.88,0.57,-13.55,10.1,-13.55,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,10,10,0.5,3,35.27,4.55,4.88,0.57,-13.55,10.1,-18.6,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,10,10,1,3,35.27,4.55,4.88,0.57,-13.55,10.1,-23.65,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,10,10,1.5,3,35.27,4.55,4.88,0.57,-13.55,10.1,-28.7,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,10,10,2,3,35.27,4.55,4.88,0.57,-13.55,10.1,-33.75,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,15,15,0,3,35.27,4.55,4.88,0.57,-37.96,12.92,-37.96,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,15,15,0.5,3,35.27,4.55,4.88,0.57,-37.96,12.92,-44.42,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,15,15,1,3,35.27,4.55,4.88,0.57,-37.96,12.92,-50.87,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,15,15,1.5,3,35.27,4.55,4.88,0.57,-37.96,12.92,-57.33,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1211,single_arm_dominant,5,1,2,1,1,15,15,2,3,35.27,4.55,4.88,0.57,-37.96,12.92,-63.79,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,0.5,0_5,0,3,37.66,4.79,3.86,0.24,35.73,4.91,35.73,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,0.5,0_5,0.5,3,37.66,4.79,3.86,0.24,35.73,4.91,33.28,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,0.5,0_5,1,3,37.66,4.79,3.86,0.24,35.73,4.91,30.83,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,0.5,0_5,1.5,3,37.66,4.79,3.86,0.24,35.73,4.91,28.38,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,0.5,0_5,2,3,37.66,4.79,3.86,0.24,35.73,4.91,25.92,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,1,1,0,3,37.66,4.79,3.86,0.24,33.81,5.03,33.81,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,1,1,0.5,3,37.66,4.79,3.86,0.24,33.81,5.03,31.29,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,1,1,1,3,37.66,4.79,3.86,0.24,33.81,5.03,28.78,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,1,1,1.5,3,37.66,4.79,3.86,0.24,33.81,5.03,26.27,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,1,1,2,3,37.66,4.79,3.86,0.24,33.81,5.03,23.76,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,2,2,0,3,37.66,4.79,3.86,0.24,29.95,5.26,29.95,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,2,2,0.5,3,37.66,4.79,3.86,0.24,29.95,5.26,27.32,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,2,2,1,3,37.66,4.79,3.86,0.24,29.95,5.26,24.68,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,2,2,1.5,3,37.66,4.79,3.86,0.24,29.95,5.26,22.05,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,2,2,2,3,37.66,4.79,3.86,0.24,29.95,5.26,19.42,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,3,3,0,3,37.66,4.79,3.86,0.24,26.09,5.5,26.09,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,3,3,0.5,3,37.66,4.79,3.86,0.24,26.09,5.5,23.34,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,3,3,1,3,37.66,4.79,3.86,0.24,26.09,5.5,20.59,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,3,3,1.5,3,37.66,4.79,3.86,0.24,26.09,5.5,17.84,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,3,3,2,3,37.66,4.79,3.86,0.24,26.09,5.5,15.08,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,4,4,0,3,37.66,4.79,3.86,0.24,22.23,5.74,22.23,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,4,4,0.5,3,37.66,4.79,3.86,0.24,22.23,5.74,19.36,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,4,4,1,3,37.66,4.79,3.86,0.24,22.23,5.74,16.49,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,4,4,1.5,3,37.66,4.79,3.86,0.24,22.23,5.74,13.62,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,4,4,2,3,37.66,4.79,3.86,0.24,22.23,5.74,10.75,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,5,5,0,3,37.66,4.79,3.86,0.24,18.37,5.98,18.37,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,5,5,0.5,3,37.66,4.79,3.86,0.24,18.37,5.98,15.38,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,5,5,1,3,37.66,4.79,3.86,0.24,18.37,5.98,12.39,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,5,5,1.5,3,37.66,4.79,3.86,0.24,18.37,5.98,9.4,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,5,5,2,3,37.66,4.79,3.86,0.24,18.37,5.98,6.41,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,6,6,0,3,37.66,4.79,3.86,0.24,14.52,6.22,14.52,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,6,6,0.5,3,37.66,4.79,3.86,0.24,14.52,6.22,11.41,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,6,6,1,3,37.66,4.79,3.86,0.24,14.52,6.22,8.3,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,6,6,1.5,3,37.66,4.79,3.86,0.24,14.52,6.22,5.18,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,6,6,2,3,37.66,4.79,3.86,0.24,14.52,6.22,2.07,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,8,8,0,3,37.66,4.79,3.86,0.24,6.8,6.7,6.8,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,8,8,0.5,3,37.66,4.79,3.86,0.24,6.8,6.7,3.45,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,8,8,1,3,37.66,4.79,3.86,0.24,6.8,6.7,0.1,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,8,8,1.5,3,37.66,4.79,3.86,0.24,6.8,6.7,-3.25,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,8,8,2,3,37.66,4.79,3.86,0.24,6.8,6.7,-6.6,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,10,10,0,3,37.66,4.79,3.86,0.24,-0.91,7.18,-0.91,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
