counts_code,n1,n2,n3,n4,total_tasks,scenario_type,method,seed_count,deadline_base,deadline_reference_cmax_2B,deadline_ratio,deadline_value,lambda_single,lambda_dual,rho_single,rho_dual,speed_min,speed_max,mean_cmax_2B_original,max_cmax_2B_original,mean_energy_2B_original,max_energy_2B_original,robust_feasible_2B,opt_speed_single_2B,opt_speed_dual_2B,worst_energy_z_2B,mean_energy_after_speed_2B,max_cmax_after_speed_2B,worst_energy_seed_2B,binding_time_seed_2B,kkt_pass_2B,infeasible_reason_2B,mean_cmax_3B_original,max_cmax_3B_original,mean_energy_3B_original,max_energy_3B_original,robust_feasible_3B,opt_speed_single_3B,opt_speed_dual_3B,worst_energy_z_3B,mean_energy_after_speed_3B,max_cmax_after_speed_3B,worst_energy_seed_3B,binding_time_seed_3B,kkt_pass_3B,infeasible_reason_3B,worst_energy_gap_2B_minus_3B,worst_energy_gap_percent_vs_2B,recommended_mode,recommendation,recommendation_reason
2112,2,1,1,2,6,mixed_balanced,optimized,3,mean_2b,2433.0,1.1,2676.3,0.35,0.45,0.35,0.45,0.6,1.8,2433.0,2584.0,11829.333333,12601.0,1,0.940736,0.991631,12572.99757,11803.045731,2676.297624,0,0,0,,1644.333333,1720.0,12374.0,13101.0,1,0.91626,0.968729,13066.743122,12341.644103,1826.358779,0,0,1,,-493.745552,-3.927,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2112,2,1,1,2,6,mixed_balanced,optimized,3,mean_2b,2433.0,1.15,2797.95,0.35,0.45,0.35,0.45,0.6,1.8,2433.0,2584.0,11829.333333,12601.0,1,0.91626,0.968729,12568.050537,11798.401647,2743.785514,0,0,1,,1644.333333,1720.0,12374.0,13101.0,1,0.91626,0.968729,13066.743122,12341.644103,1826.358779,0,0,1,,-498.692585,-3.9679,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2112,2,1,1,2,6,mixed_balanced,optimized,3,mean_2b,2433.0,1.2,2919.6,0.35,0.45,0.35,0.45,0.6,1.8,2433.0,2584.0,11829.333333,12601.0,1,0.91626,0.968729,12568.050537,11798.401647,2743.785514,0,0,1,,1644.333333,1720.0,12374.0,13101.0,1,0.91626,0.968729,13066.743122,12341.644103,1826.358779,0,0,1,,-498.692585,-3.9679,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2112,2,1,1,2,6,mixed_balanced,optimized,3,mean_2b,2433.0,1.25,3041.25,0.35,0.45,0.35,0.45,0.6,1.8,2433.0,2584.0,11829.333333,12601.0,1,0.91626,0.968729,12568.050537,11798.401647,2743.785514,0,0,1,,1644.333333,1720.0,12374.0,13101.0,1,0.91626,0.968729,13066.743122,12341.644103,1826.358779,0,0,1,,-498.692585,-3.9679,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2112,2,1,1,2,6,mixed_balanced,optimized,3,mean_2b,2433.0,1.3,3162.9,0.35,0.45,0.35,0.45,0.6,1.8,2433.0,2584.0,11829.333333,12601.0,1,0.91626,0.968729,12568.050537,11798.401647,2743.785514,0,0,1,,1644.333333,1720.0,12374.0,13101.0,1,0.91626,0.968729,13066.743122,12341.644103,1826.358779,0,0,1,,-498.692585,-3.9679,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2112,2,1,1,2,6,mixed_balanced,optimized,3,mean_2b,2433.0,1.35,3284.55,0.35,0.45,0.35,0.45,0.6,1.8,2433.0,2584.0,11829.333333,12601.0,1,0.91626,0.968729,12568.050537,11798.401647,2743.785514,0,0,1,,1644.333333,1720.0,12374.0,13101.0,1,0.91626,0.968729,13066.743122,12341.644103,1826.358779,0,0,1,,-498.692585,-3.9679,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2112,2,1,1,2,6,mixed_balanced,optimized,3,mean_2b,2433.0,1.4,3406.2,0.35,0.45,0.35,0.45,0.6,1.8,2433.0,2584.0,11829.333333,12601.0,1,0.91626,0.968729,12568.050537,11798.401647,2743.785514,0,0,1,,1644.333333,1720.0,12374.0,13101.0,1,0.91626,0.968729,13066.743122,12341.644103,1826.358779,0,0,1,,-498.692585,-3.9679,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2112,2,1,1,2,6,mixed_balanced,optimized,3,mean_2b,2433.0,1.5,3649.5,0.35,0.45,0.35,0.45,0.6,1.8,2433.0,2584.0,11829.333333,12601.0,1,0.91626,0.968729,12568.050537,11798.401647,2743.785514,0,0,1,,1644.333333,1720.0,12374.0,13101.0,1,0.91626,0.968729,13066.743122,12341.644103,1826.358779,0,0,1,,-498.692585,-3.9679,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2121,2,1,2,1,6,mixed_balanced,optimized,3,mean_2b,2573.0,0.7,1801.1,0.35,0.45,0.35,0.45,0.6,1.8,2573.0,2768.0,10464.666667,11219.0,1,1.529349,1.544402,13281.408459,12388.404705,1801.1,0,0,0,,1746.0,1877.0,10947.666667,11696.0,1,1.019569,1.065735,11743.517368,10992.143779,1801.1,0,0,0,,1537.891091,11.5793,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2121,2,1,2,1,6,mixed_balanced,optimized,3,mean_2b,2573.0,0.75,1929.75,0.35,0.45,0.35,0.45,0.6,1.8,2573.0,2768.0,10464.666667,11219.0,1,1.423454,1.44548,12679.103623,11826.597116,1929.75,0,0,0,,1746.0,1877.0,10947.666667,11696.0,1,0.948133,0.998503,11673.153534,10926.281963,1929.746363,0,0,0,,1005.950089,7.9339,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2121,2,1,2,1,6,mixed_balanced,optimized,3,mean_2b,2573.0,0.8,2058.4,0.35,0.45,0.35,0.45,0.6,1.8,2573.0,2768.0,10464.666667,11219.0,1,1.330988,1.358766,12223.740446,11401.851251,2058.4,0,0,0,,1746.0,1877.0,10947.666667,11696.0,1,0.91626,0.968729,11665.416957,10919.040388,1993.067109,0,0,1,,558.323489,4.5675,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2121,2,1,2,1,6,mixed_balanced,optimized,3,mean_2b,2573.0,0.85,2187.05,0.35,0.45,0.35,0.45,0.6,1.8,2573.0,2768.0,10464.666667,11219.0,1,1.249579,1.282102,11881.744818,11082.850427,2187.05,0,0,0,,1746.0,1877.0,10947.666667,11696.0,1,0.91626,0.968729,11665.416957,10919.040388,1993.067109,0,0,1,,216.327861,1.8207,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2121,2,1,2,1,6,mixed_balanced,optimized,3,mean_2b,2573.0,0.9,2315.7,0.35,0.45,0.35,0.45,0.6,1.8,2573.0,2768.0,10464.666667,11219.0,1,1.177243,1.213959,11628.633841,10846.757905,2315.7,0,0,0,,1746.0,1877.0,10947.666667,11696.0,1,0.91626,0.968729,11665.416957,10919.040388,1993.067109,0,0,1,,-36.783116,-0.3163,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2121,2,1,2,1,6,mixed_balanced,optimized,3,mean_2b,2573.0,0.95,2444.35,0.35,0.45,0.35,0.45,0.6,1.8,2573.0,2768.0,10464.666667,11219.0,1,1.112567,1.152968,11446.162877,10676.555765,2444.34986,0,0,0,,1746.0,1877.0,10947.666667,11696.0,1,0.91626,0.968729,11665.416957,10919.040388,1993.067109,0,0,1,,-219.25408,-1.9155,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2121,2,1,2,1,6,mixed_balanced,optimized,3,mean_2b,2573.0,1.0,2573.0,0.35,0.45,0.35,0.45,0.6,1.8,2573.0,2768.0,10464.666667,11219.0,1,1.054204,1.098272,11320.558539,10559.396701,2573.0,0,0,0,,1746.0,1877.0,10947.666667,11696.0,1,0.91626,0.968729,11665.416957,10919.040388,1993.067109,0,0,1,,-344.858418,-3.0463,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2121,2,1,2,1,6,mixed_balanced,optimized,3,mean_2b,2573.0,1.05,2701.65,0.35,0.45,0.35,0.45,0.6,1.8,2573.0,2768.0,10464.666667,11219.0,1,1.001496,1.04871,11241.188952,10485.363697,2701.65,0,0,0,,1746.0,1877.0,10947.666667,11696.0,1,0.91626,0.968729,11665.416957,10919.040388,1993.067109,0,0,1,,-424.228006,-3.7739,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2121,2,1,2,1,6,mixed_balanced,optimized,3,mean_2b,2573.0,1.1,2830.3,0.35,0.45,0.35,0.45,0.6,1.8,2573.0,2768.0,10464.666667,11219.0,1,0.953701,1.003544,11199.8223,10446.77842,2830.3,0,0,0,,1746.0,1877.0,10947.666667,11696.0,1,0.91626,0.968729,11665.416957,10919.040388,1993.067109,0,0,1,,-465.594657,-4.1572,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2121,2,1,2,1,6,mixed_balanced,optimized,3,mean_2b,2573.0,1.15,2958.95,0.35,0.45,0.35,0.45,0.6,1.8,2573.0,2768.0,10464.666667,11219.0,1,0.91626,0.968729,11189.664231,10437.30335,2939.16343,0,0,1,,1746.0,1877.0,10947.666667,11696.0,1,0.91626,0.968729,11665.416957,10919.040388,1993.067109,0,0,1,,-475.752726,-4.2517,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2121,2,1,2,1,6,mixed_balanced,optimized,3,mean_2b,2573.0,1.2,3087.6,0.35,0.45,0.35,0.45,0.6,1.8,2573.0,2768.0,10464.666667,11219.0,1,0.91626,0.968729,11189.664231,10437.30335,2939.16343,0,0,1,,1746.0,1877.0,10947.666667,11696.0,1,0.91626,0.968729,11665.416957,10919.040388,1993.067109,0,0,1,,-475.752726,-4.2517,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2121,2,1,2,1,6,mixed_balanced,optimized,3,mean_2b,2573.0,1.25,3216.25,0.35,0.45,0.35,0.45,0.6,1.8,2573.0,2768.0,10464.666667,11219.0,1,0.91626,0.968729,11189.664231,10437.30335,2939.16343,0,0,1,,1746.0,1877.0,10947.666667,11696.0,1,0.91626,0.968729,11665.416957,10919.040388,1993.067109,0,0,1,,-475.752726,-4.2517,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2121,2,1,2,1,6,mixed_balanced,optimized,3,mean_2b,2573.0,1.3,3344.9,0.35,0.45,0.35,0.45,0.6,1.8,2573.0,2768.0,10464.666667,11219.0,1,0.91626,0.968729,11189.664231,10437.30335,2939.16343,0,0,1,,1746.0,1877.0,10947.666667,11696.0,1,0.91626,0.968729,11665.416957,10919.040388,1993.067109,0,0,1,,-475.752726,-4.2517,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2121,2,1,2,1,6,mixed_balanced,optimized,3,mean_2b,2573.0,1.35,3473.55,0.35,0.45,0.35,0.45,0.6,1.8,2573.0,2768.0,10464.666667,11219.0,1,0.91626,0.968729,11189.664231,10437.30335,2939.16343,0,0,1,,1746.0,1877.0,10947.666667,11696.0,1,0.91626,0.968729,11665.416957,10919.040388,1993.067109,0,0,1,,-475.752726,-4.2517,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2121,2,1,2,1,6,mixed_balanced,optimized,3,mean_2b,2573.0,1.4,3602.2,0.35,0.45,0.35,0.45,0.6,1.8,2573.0,2768.0,10464.666667,11219.0,1,0.91626,0.968729,11189.664231,10437.30335,2939.16343,0,0,1,,1746.0,1877.0,10947.666667,11696.0,1,0.91626,0.968729,11665.416957,10919.040388,1993.067109,0,0,1,,-475.752726,-4.2517,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2121,2,1,2,1,6,mixed_balanced,optimized,3,mean_2b,2573.0,1.5,3859.5,0.35,0.45,0.35,0.45,0.6,1.8,2573.0,2768.0,10464.666667,11219.0,1,0.91626,0.968729,11189.664231,10437.30335,2939.16343,0,0,1,,1746.0,1877.0,10947.666667,11696.0,1,0.91626,0.968729,11665.416957,10919.040388,1993.067109,0,0,1,,-475.752726,-4.2517,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2122,2,1,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3082.0,0.7,2157.4,0.35,0.45,0.35,0.45,0.6,1.8,3082.0,3296.0,14612.0,15302.0,1,1.518605,1.534708,18029.068293,17216.098935,2157.4,0,0,0,,2295.333333,2426.0,15207.0,15843.0,1,1.101194,1.14264,16129.302989,15481.809667,2157.4,0,0,0,,1899.765304,10.5372,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2122,2,1,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3082.0,0.75,2311.5,0.35,0.45,0.35,0.45,0.6,1.8,3082.0,3296.0,14612.0,15302.0,1,1.413127,1.435657,17220.690489,16444.172619,2311.5,0,0,0,,2295.333333,2426.0,15207.0,15843.0,1,1.023946,1.069582,15919.925344,15280.837259,2311.5,0,0,0,,1300.765145,7.5535,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2122,2,1,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3082.0,0.8,2465.6,0.35,0.45,0.35,0.45,0.6,1.8,3082.0,3296.0,14612.0,15302.0,1,1.320766,1.349073,16611.653489,15862.598404,2465.6,0,0,0,,2295.333333,2426.0,15207.0,15843.0,1,0.95608,1.005923,15822.095671,15186.934853,2465.6,0,0,0,,789.557818,4.753,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2122,2,1,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3082.0,0.85,2619.7,0.35,0.45,0.35,0.45,0.6,1.8,3082.0,3296.0,14612.0,15302.0,1,1.23949,1.272535,16156.337651,15427.813734,2619.7,0,0,0,,2295.333333,2426.0,15207.0,15843.0,1,0.91626,0.968729,15805.882346,15171.372394,2565.771949,0,0,1,,350.455305,2.1692,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2122,2,1,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3082.0,0.9,2773.8,0.35,0.45,0.35,0.45,0.6,1.8,3082.0,3296.0,14612.0,15302.0,1,1.167265,1.204511,15821.549514,15108.121912,2773.8,0,0,0,,2295.333333,2426.0,15207.0,15843.0,1,0.91626,0.968729,15805.882346,15171.372394,2565.771949,0,0,1,,15.667168,0.099,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2122,2,1,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3082.0,0.95,2927.9,0.35,0.45,0.35,0.45,0.6,1.8,3082.0,3296.0,14612.0,15302.0,1,1.102706,1.143624,15582.544205,14879.893865,2927.9,0,0,0,,2295.333333,2426.0,15207.0,15843.0,1,0.91626,0.968729,15805.882346,15171.372394,2565.771949,0,0,1,,-223.338142,-1.4333,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2122,2,1,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3082.0,1.0,3082.0,0.35,0.45,0.35,0.45,0.6,1.8,3082.0,3296.0,14612.0,15302.0,1,1.044411,1.089005,15420.647531,14725.297459,3082.0,0,0,0,,2295.333333,2426.0,15207.0,15843.0,1,0.91626,0.968729,15805.882346,15171.372394,2565.771949,0,0,1,,-385.234816,-2.4982,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2122,2,1,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3082.0,1.05,3236.1,0.35,0.45,0.35,0.45,0.6,1.8,3082.0,3296.0,14612.0,15302.0,1,0.991783,1.03952,15321.440983,14630.564347,3236.1,0,0,0,,2295.333333,2426.0,15207.0,15843.0,1,0.91626,0.968729,15805.882346,15171.372394,2565.771949,0,0,1,,-484.441364,-3.1619,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2122,2,1,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3082.0,1.1,3390.2,0.35,0.45,0.35,0.45,0.6,1.8,3082.0,3296.0,14612.0,15302.0,1,0.944076,0.994446,15273.7644,14585.037604,3390.195983,0,0,0,,2295.333333,2426.0,15207.0,15843.0,1,0.91626,0.968729,15805.882346,15171.372394,2565.771949,0,0,1,,-532.117946,-3.4839,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2122,2,1,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3082.0,1.15,3544.3,0.35,0.45,0.35,0.45,0.6,1.8,3082.0,3296.0,14612.0,15302.0,1,0.91626,0.968729,15266.149824,14577.766386,3485.896267,0,0,1,,2295.333333,2426.0,15207.0,15843.0,1,0.91626,0.968729,15805.882346,15171.372394,2565.771949,0,0,1,,-539.732522,-3.5355,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2122,2,1,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3082.0,1.2,3698.4,0.35,0.45,0.35,0.45,0.6,1.8,3082.0,3296.0,14612.0,15302.0,1,0.91626,0.968729,15266.149824,14577.766386,3485.896267,0,0,1,,2295.333333,2426.0,15207.0,15843.0,1,0.91626,0.968729,15805.882346,15171.372394,2565.771949,0,0,1,,-539.732522,-3.5355,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2122,2,1,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3082.0,1.25,3852.5,0.35,0.45,0.35,0.45,0.6,1.8,3082.0,3296.0,14612.0,15302.0,1,0.91626,0.968729,15266.149824,14577.766386,3485.896267,0,0,1,,2295.333333,2426.0,15207.0,15843.0,1,0.91626,0.968729,15805.882346,15171.372394,2565.771949,0,0,1,,-539.732522,-3.5355,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2122,2,1,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3082.0,1.3,4006.6,0.35,0.45,0.35,0.45,0.6,1.8,3082.0,3296.0,14612.0,15302.0,1,0.91626,0.968729,15266.149824,14577.766386,3485.896267,0,0,1,,2295.333333,2426.0,15207.0,15843.0,1,0.91626,0.968729,15805.882346,15171.372394,2565.771949,0,0,1,,-539.732522,-3.5355,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2122,2,1,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3082.0,1.35,4160.7,0.35,0.45,0.35,0.45,0.6,1.8,3082.0,3296.0,14612.0,15302.0,1,0.91626,0.968729,15266.149824,14577.766386,3485.896267,0,0,1,,2295.333333,2426.0,15207.0,15843.0,1,0.91626,0.968729,15805.882346,15171.372394,2565.771949,0,0,1,,-539.732522,-3.5355,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2122,2,1,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3082.0,1.4,4314.8,0.35,0.45,0.35,0.45,0.6,1.8,3082.0,3296.0,14612.0,15302.0,1,0.91626,0.968729,15266.149824,14577.766386,3485.896267,0,0,1,,2295.333333,2426.0,15207.0,15843.0,1,0.91626,0.968729,15805.882346,15171.372394,2565.771949,0,0,1,,-539.732522,-3.5355,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2122,2,1,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3082.0,1.5,4623.0,0.35,0.45,0.35,0.45,0.6,1.8,3082.0,3296.0,14612.0,15302.0,1,0.91626,0.968729,15266.149824,14577.766386,3485.896267,0,0,1,,2295.333333,2426.0,15207.0,15843.0,1,0.91626,0.968729,15805.882346,15171.372394,2565.771949,0,0,1,,-539.732522,-3.5355,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2211,2,2,1,1,6,single_arm_dominant,optimized,3,mean_2b,2077.666667,0.7,1454.366667,0.35,0.45,0.35,0.45,0.6,1.8,2077.666667,2268.0,8824.666667,9636.0,1,1.55506,1.568279,11542.626243,10570.758515,1454.366667,0,0,0,,1505.333333,1623.0,9260.333333,10109.0,1,1.102637,1.143563,10286.602678,9423.025984,1454.366658,0,0,0,,1256.023565,10.8816,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2211,2,2,1,1,6,single_arm_dominant,optimized,3,mean_2b,2077.666667,0.75,1558.25,0.35,0.45,0.35,0.45,0.6,1.8,2077.666667,2268.0,8824.666667,9636.0,1,1.448758,1.46911,11004.809509,10078.224953,1558.25,0,0,0,,1505.333333,1623.0,9260.333333,10109.0,1,1.026776,1.07242,10153.465246,9301.065651,1558.25,0,0,0,,851.344263,7.7361,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2211,2,2,1,1,6,single_arm_dominant,optimized,3,mean_2b,2077.666667,0.8,1662.133333,0.35,0.45,0.35,0.45,0.6,1.8,2077.666667,2268.0,8824.666667,9636.0,1,1.355889,1.382089,10595.153933,9703.061617,1662.133333,0,0,0,,1505.333333,1623.0,9260.333333,10109.0,1,0.960401,1.010232,10089.029956,9242.039806,1662.133333,0,0,0,,506.123977,4.7769,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2211,2,2,1,1,6,single_arm_dominant,optimized,3,mean_2b,2077.666667,0.85,1766.016667,0.35,0.45,0.35,0.45,0.6,1.8,2077.666667,2268.0,8824.666667,9636.0,1,1.274103,1.305024,10284.376836,9418.451375,1766.016667,0,0,0,,1505.333333,1623.0,9260.333333,10109.0,1,0.91626,0.968729,10076.151159,9230.242205,1739.350642,0,0,1,,208.225677,2.0247,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2211,2,2,1,1,6,single_arm_dominant,optimized,3,mean_2b,2077.666667,0.9,1869.9,0.35,0.45,0.35,0.45,0.6,1.8,2077.666667,2268.0,8824.666667,9636.0,1,1.201408,1.236553,10051.139163,9204.851881,1869.9,0,0,0,,1505.333333,1623.0,9260.333333,10109.0,1,0.91626,0.968729,10076.151159,9230.242205,1739.350642,0,0,1,,-25.011996,-0.2488,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2211,2,2,1,1,6,single_arm_dominant,optimized,3,mean_2b,2077.666667,0.95,1973.783333,0.35,0.45,0.35,0.45,0.6,1.8,2077.666667,2268.0,8824.666667,9636.0,1,1.136243,1.175588,9879.554445,9047.714279,1973.783333,0,0,0,,1505.333333,1623.0,9260.333333,10109.0,1,0.91626,0.968729,10076.151159,9230.242205,1739.350642,0,0,1,,-196.596714,-1.9899,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2211,2,2,1,1,6,single_arm_dominant,optimized,3,mean_2b,2077.666667,1.0,2077.666667,0.35,0.45,0.35,0.45,0.6,1.8,2077.666667,2268.0,8824.666667,9636.0,1,1.077807,1.120303,9757.525027,8935.959512,2077.666667,0,0,0,,1505.333333,1623.0,9260.333333,10109.0,1,0.91626,0.968729,10076.151159,9230.242205,1739.350642,0,0,1,,-318.626132,-3.2654,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2211,2,2,1,1,6,single_arm_dominant,optimized,3,mean_2b,2077.666667,1.05,2181.55,0.35,0.45,0.35,0.45,0.6,1.8,2077.666667,2268.0,8824.666667,9636.0,1,1.024852,1.070495,9675.870918,8861.180527,2181.55,0,0,0,,1505.333333,1623.0,9260.333333,10109.0,1,0.91626,0.968729,10076.151159,9230.242205,1739.350642,0,0,1,,-400.280241,-4.1369,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2211,2,2,1,1,6,single_arm_dominant,optimized,3,mean_2b,2077.666667,1.1,2285.433333,0.35,0.45,0.35,0.45,0.6,1.8,2077.666667,2268.0,8824.666667,9636.0,1,0.976633,1.025423,9627.392888,8816.784257,2285.433333,0,0,0,,1505.333333,1623.0,9260.333333,10109.0,1,0.91626,0.968729,10076.151159,9230.242205,1739.350642,0,0,1,,-448.758271,-4.6613,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2211,2,2,1,1,6,single_arm_dominant,optimized,3,mean_2b,2077.666667,1.15,2389.316667,0.35,0.45,0.35,0.45,0.6,1.8,2077.666667,2268.0,8824.666667,9636.0,1,0.932695,0.984108,9606.416661,8797.57419,2389.316667,0,0,0,,1505.333333,1623.0,9260.333333,10109.0,1,0.91626,0.968729,10076.151159,9230.242205,1739.350642,0,0,1,,-469.734498,-4.8898,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2211,2,2,1,1,6,single_arm_dominant,optimized,3,mean_2b,2077.666667,1.2,2493.2,0.35,0.45,0.35,0.45,0.6,1.8,2077.666667,2268.0,8824.666667,9636.0,1,0.91626,0.968729,9604.688156,8795.991222,2430.589806,0,0,1,,1505.333333,1623.0,9260.333333,10109.0,1,0.91626,0.968729,10076.151159,9230.242205,1739.350642,0,0,1,,-471.463003,-4.9087,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2211,2,2,1,1,6,single_arm_dominant,optimized,3,mean_2b,2077.666667,1.25,2597.083333,0.35,0.45,0.35,0.45,0.6,1.8,2077.666667,2268.0,8824.666667,9636.0,1,0.91626,0.968729,9604.688156,8795.991222,2430.589806,0,0,1,,1505.333333,1623.0,9260.333333,10109.0,1,0.91626,0.968729,10076.151159,9230.242205,1739.350642,0,0,1,,-471.463003,-4.9087,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2211,2,2,1,1,6,single_arm_dominant,optimized,3,mean_2b,2077.666667,1.3,2700.966667,0.35,0.45,0.35,0.45,0.6,1.8,2077.666667,2268.0,8824.666667,9636.0,1,0.91626,0.968729,9604.688156,8795.991222,2430.589806,0,0,1,,1505.333333,1623.0,9260.333333,10109.0,1,0.91626,0.968729,10076.151159,9230.242205,1739.350642,0,0,1,,-471.463003,-4.9087,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2211,2,2,1,1,6,single_arm_dominant,optimized,3,mean_2b,2077.666667,1.35,2804.85,0.35,0.45,0.35,0.45,0.6,1.8,2077.666667,2268.0,8824.666667,9636.0,1,0.91626,0.968729,9604.688156,8795.991222,2430.589806,0,0,1,,1505.333333,1623.0,9260.333333,10109.0,1,0.91626,0.968729,10076.151159,9230.242205,1739.350642,0,0,1,,-471.463003,-4.9087,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2211,2,2,1,1,6,single_arm_dominant,optimized,3,mean_2b,2077.666667,1.4,2908.733333,0.35,0.45,0.35,0.45,0.6,1.8,2077.666667,2268.0,8824.666667,9636.0,1,0.91626,0.968729,9604.688156,8795.991222,2430.589806,0,0,1,,1505.333333,1623.0,9260.333333,10109.0,1,0.91626,0.968729,10076.151159,9230.242205,1739.350642,0,0,1,,-471.463003,-4.9087,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2211,2,2,1,1,6,single_arm_dominant,optimized,3,mean_2b,2077.666667,1.5,3116.5,0.35,0.45,0.35,0.45,0.6,1.8,2077.666667,2268.0,8824.666667,9636.0,1,0.91626,0.968729,9604.688156,8795.991222,2430.589806,0,0,1,,1505.333333,1623.0,9260.333333,10109.0,1,0.91626,0.968729,10076.151159,9230.242205,1739.350642,0,0,1,,-471.463003,-4.9087,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
