counts_code,n1,n2,n3,n4,total_tasks,scenario_type,method,seed_count,seeds_used,deadline_base,deadline_reference_cmax_2B,deadline_ratio,deadline_value,lambda_single,lambda_dual,rho_single,rho_dual,speed_min,speed_max,mode,feasible,opt_speed_single,opt_speed_dual,worst_energy_z,max_cmax_after_speed,worst_energy_seed,binding_time_seed,primal_min,dual_min,stationarity_s_single,stationarity_s_dual,stationarity_z,stationarity_norm,max_complementarity_error,active_constraints,active_time_seeds,active_energy_seeds,selected_multipliers,kkt_pass,kkt_note
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.05,2053.1,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.001557,1.048766,8675.033371,2053.1,0,0,-8.35e-08,0.0,-0.0138998755,0.022861665,0.9992836245,0.9996417481,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000716375;time_seed_0:0.00032852,0,KKT residual is reported for numerical inspection
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.05,2053.1,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9076.727961,1478.83067,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.1,2150.866667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.954232,1.004068,8643.170264,2150.866667,0,0,-7.45e-08,0.0,-0.0305081233,0.0506669795,0.99648979,0.9982433521,1e-10,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.00351021;time_seed_0:0.000680423,0,KKT residual is reported for numerical inspection
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.1,2150.866667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9076.727961,1478.83067,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.15,2248.633333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,8635.055016,2235.863843,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.15,2248.633333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9076.727961,1478.83067,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.2,2346.4,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,8635.055016,2235.863843,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.2,2346.4,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9076.727961,1478.83067,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.25,2444.166667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,8635.055016,2235.863843,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.25,2444.166667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9076.727961,1478.83067,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.3,2541.933333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,8635.055016,2235.863843,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.3,2541.933333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9076.727961,1478.83067,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.35,2639.7,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,8635.055016,2235.863843,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.35,2639.7,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9076.727961,1478.83067,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.4,2737.466667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,8635.055016,2235.863843,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.4,2737.466667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9076.727961,1478.83067,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.5,2933.0,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,8635.055016,2235.863843,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.5,2933.0,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9076.727961,1478.83067,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,0.7,1703.1,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.509213,1.52534,14780.694495,1703.1,0,0,-6.97e-08,0.0,-0.0039024114,0.003986257,0.99996888,0.9999844399,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:3.112e-05;time_seed_0:0.000191129,0,KKT residual is reported for numerical inspection
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,0.7,1703.1,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.986366,1.034633,13107.902265,1703.1,0,0,-3.77e-08,0.0,-0.0128108762,0.0140953309,0.9996370714,0.9998185192,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000362929;time_seed_0:0.000254004,0,KKT residual is reported for numerical inspection
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,0.75,1824.75,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.404649,1.427708,14130.26262,1824.75,0,0,-7.94e-08,0.0,-0.0039372167,0.0040675473,0.9999679524,0.999983976,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:3.20476e-05;time_seed_0:0.000148385,0,KKT residual is reported for numerical inspection
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,0.75,1824.75,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.917387,0.969331,13066.750551,1824.655144,0,0,0.0,0.0,0.2400876369,-0.2680458625,0.8471445552,0.9204045606,0.0001204516,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.152855;time_seed_0:0.00126984,0,KKT residual is reported for numerical inspection
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,0.8,1946.4,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.31333,1.342141,13640.68097,1946.4,0,0,-9.53e-08,0.0,-0.0041454658,0.0043293386,0.9999640706,0.9999820352,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:3.59294e-05;time_seed_0:0.000124801,0,KKT residual is reported for numerical inspection
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,0.8,1946.4,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13066.743122,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,0.85,2068.05,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.232926,1.266497,13275.193056,2068.05,0,0,-2.7e-08,0.0,-0.0045665453,0.0048186142,0.9999559257,0.9999779626,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:4.40743e-05;time_seed_0:0.000113429,0,KKT residual is reported for numerical inspection
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,0.85,2068.05,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13066.743122,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,0.9,2189.7,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.161488,1.199257,13006.995276,2189.7,0,0,-2.79e-08,0.0,-0.0052438839,0.005590476,0.9999412448,0.999970622,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:5.87552e-05;time_seed_0:0.000109467,0,KKT residual is reported for numerical inspection
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,0.9,2189.7,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13066.743122,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,0.95,2311.35,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.097623,1.139068,12816.114888,2311.35,0,0,-2.85e-08,0.0,-0.0063990189,0.0068913843,0.9999115536,0.9999557758,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:8.84464e-05;time_seed_0:0.000114523,0,KKT residual is reported for numerical inspection
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,0.95,2311.35,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13066.743122,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.0,2433.0,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.039986,1.085098,12687.476332,2433.0,0,0,-9.09e-08,0.0,-0.0083171017,0.009054299,0.9998488226,0.9999244085,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000151177;time_seed_0:0.00012624,0,KKT residual is reported for numerical inspection
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.0,2433.0,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13066.743122,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.05,2554.65,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.988179,1.035926,12609.422442,2554.649613,0,0,0.0,0.0,-0.0137892813,0.0151540137,0.9995800352,0.9997899956,7.46e-08,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000419965;time_seed_0:0.000192803,0,KKT residual is reported for numerical inspection
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.05,2554.65,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13066.743122,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.1,2676.3,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.940736,0.991631,12572.99757,2676.297624,0,0,0.0,0.0,-0.0361753066,0.0401954428,0.9970670715,0.9985324589,1.0377e-06,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.00293293;time_seed_0:0.000436747,0,KKT residual is reported for numerical inspection
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.1,2676.3,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13066.743122,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.15,2797.95,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,12568.050537,2743.785514,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.15,2797.95,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13066.743122,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.2,2919.6,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,12568.050537,2743.785514,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.2,2919.6,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13066.743122,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.25,3041.25,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,12568.050537,2743.785514,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.25,3041.25,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13066.743122,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.3,3162.9,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,12568.050537,2743.785514,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.3,3162.9,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13066.743122,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.35,3284.55,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,12568.050537,2743.785514,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.35,3284.55,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13066.743122,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.4,3406.2,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,12568.050537,2743.785514,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.4,3406.2,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13066.743122,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.5,3649.5,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,12568.050537,2743.785514,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2112,2,1,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2433.0,1.5,3649.5,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13066.743122,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,0.7,1801.1,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.529349,1.544402,13281.408459,1801.1,0,0,-7.2e-08,0.0,-0.0043485238,0.0044345491,0.9999614236,0.9999807116,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:3.85764e-05;time_seed_0:0.000207097,0,KKT residual is reported for numerical inspection
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,0.7,1801.1,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,1.019569,1.065735,11743.517368,1801.1,0,0,-7.54e-08,0.0,-0.0104934807,0.011465277,0.9997583759,0.9998791807,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000241624;time_seed_0:0.000210722,0,KKT residual is reported for numerical inspection
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,0.75,1929.75,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.423454,1.44548,12679.103623,1929.75,0,0,-4.23e-08,0.0,-0.0043688871,0.0045051384,0.999960615,0.9999803073,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:3.9385e-05;time_seed_0:0.000160014,0,KKT residual is reported for numerical inspection
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,0.75,1929.75,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.948133,0.998503,11673.153534,1929.746363,0,0,0.0,0.0,-0.0308606549,0.0342267404,0.9978716202,0.9989352433,1.9314e-06,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.00212838;time_seed_0:0.000531018,0,KKT residual is reported for numerical inspection
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,0.8,2058.4,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.330988,1.358766,12223.740446,2058.4,0,0,-9.84e-08,0.0,-0.0045816161,0.0047748483,0.9999562077,0.9999781036,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:4.37923e-05;time_seed_0:0.000134165,0,KKT residual is reported for numerical inspection
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,0.8,2058.4,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,11665.416957,1993.067109,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,0.85,2187.05,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.249579,1.282102,11881.744818,2187.05,0,0,-6.29e-08,0.0,-0.0050206181,0.0052853688,0.9999468554,0.9999734274,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:5.31446e-05;time_seed_0:0.000121501,0,KKT residual is reported for numerical inspection
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,0.85,2187.05,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,11665.416957,1993.067109,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,0.9,2315.7,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.177243,1.213959,11628.633841,2315.7,0,0,-6.86e-08,0.0,-0.0057178636,0.006080081,0.9999303338,0.9999651663,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:6.96662e-05;time_seed_0:0.000116512,0,KKT residual is reported for numerical inspection
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,0.9,2315.7,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,11665.416957,1993.067109,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,0.95,2444.35,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.112567,1.152968,11446.162877,2444.34986,0,0,0.0,0.0,-0.0068782276,0.0073868416,0.9998981142,0.9999490558,1.69e-08,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000101886;time_seed_0:0.000120375,0,KKT residual is reported for numerical inspection
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,0.95,2444.35,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,11665.416957,1993.067109,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,1.0,2573.0,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.054204,1.098272,11320.558539,2573.0,0,0,-8.02e-08,0.0,-0.0087360038,0.009481648,0.999833753,0.999916873,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000166247;time_seed_0:0.000130371,0,KKT residual is reported for numerical inspection
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,1.0,2573.0,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,11665.416957,1993.067109,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,1.05,2701.65,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.001496,1.04871,11241.188952,2701.65,0,0,-4.41e-08,0.0,-0.0128861852,0.0141298364,0.9996341601,0.9998170633,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.00036584;time_seed_0:0.000168063,0,KKT residual is reported for numerical inspection
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,1.05,2701.65,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,11665.416957,1993.067109,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,1.1,2830.3,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.953701,1.003544,11199.8223,2830.3,0,0,-2.77e-08,0.0,-0.0289051388,0.0320054194,0.9981366741,0.9990679026,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.00186333;time_seed_0:0.000356454,0,KKT residual is reported for numerical inspection
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,1.1,2830.3,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,11665.416957,1993.067109,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,1.15,2958.95,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,11189.664231,2939.16343,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2121,2,1,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2573.0,1.15,2958.95,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,11665.416957,1993.067109,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
